step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
83,"[ 0.39821429  0.25892857  0.01679935  0.          0.          0.
 -1.        ]",[0.04224901 0.21357966 1.00543314],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
84,"[ 0.40714286  0.24464286  0.0168322   0.          0.          0.
 -1.        ]",[0.04717022 0.2168585  1.00536742],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
85,"[ 0.42857143  0.22142857  0.01702936  0.          0.          0.
 -1.        ]",[0.05222717 0.21989404 1.00524682],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
86,"[ 0.44107143  0.19285714  0.01739115  0.          0.          0.
 -1.        ]",[0.05741585 0.22261904 1.00506543],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
87,"[ 0.43928571  0.17678571  0.01793533  0.          0.          0.
 -1.        ]",[0.06262956 0.22511527 1.00485347],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
88,"[ 0.45714286  0.1625      0.0185712   0.          0.          0.
 -1.        ]",[0.06792278 0.22742552 1.00462563],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
89,"[ 0.46428571  0.11428571  0.01925473  0.          0.          0.
 -1.        ]",[0.07330646 0.22935451 1.00436722],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
90,"[ 0.45892857  0.08571429  0.02002995  0.          0.          0.
 -1.        ]",[0.07870514 0.23087071 1.0041235 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
91,"[ 0.45        0.03928571  0.02076111  0.          0.          0.
 -1.        ]",[0.08406899 0.23192676 1.00393693],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
92,"[ 0.44107143  0.025       0.02132082  0.          0.          0.
 -1.        ]",[0.0893875  0.23262235 1.00382583],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
93,"[ 0.41428571  0.          0.02165412  0.          0.          0.
 -1.        ]",[0.09456203 0.23300721 1.00379287],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
94,"[ 0.34285714  0.          0.021753    0.          0.          0.
 -1.        ]",[0.0993184  0.23321649 1.00392691],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
95,"[ 0.13928571  0.          0.02135089  0.          0.          0.
 -1.        ]",[0.10289037 0.23343339 1.00451635],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
96,"[ 0.          0.          0.01958257  0.          0.          0.
 -1.        ]",[0.10524074 0.23379323 1.00589447],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
97,"[ 0.          0.          0.01544821  0.          0.          0.
 -1.        ]",[0.10716991 0.23428926 1.00779603],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
98,"[ 0.          0.          0.00974351  0.          0.          0.
 -1.        ]",[0.10900237 0.23484195 1.00972814],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
99,"[ 0.         0.         0.0039472  0.         0.         0.
 -1.       ]",[0.11072163 0.23541758 1.01151091],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
100,"[ 0.          0.         -0.00140112  0.          0.          0.
 -1.        ]",[0.11230848 0.23599783 1.01309871],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
101,"[ 0.         0.        -0.0061645  0.         0.         0.
 -1.       ]",[0.11375212 0.23656767 1.01448306],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
102,"[ 0.          0.         -0.01031755  0.          0.          0.
 -1.        ]",[0.11504789 0.23711422 1.01566673],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
