step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
81,"[-0.22142857 -0.37142857 -0.00992796  0.          0.          0.
 -1.        ]",[ 0.0515219  -0.14867184  1.01429249],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[-0.23571429 -0.36964286 -0.00974586  0.          0.          0.
 -1.        ]",[ 0.04855463 -0.15342709  1.01421798],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
83,"[-0.23928571 -0.35714286 -0.00952233  0.          0.          0.
 -1.        ]",[ 0.04550026 -0.15811628  1.01416119],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
84,"[-0.25535714 -0.3375     -0.00935196  0.          0.          0.
 -1.        ]",[ 0.04233207 -0.16265992  1.01413107],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
85,"[-0.27678571 -0.32678571 -0.0092616   0.          0.          0.
 -1.        ]",[ 0.03898976 -0.16707088  1.01415771],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
86,"[-0.28214286 -0.31964286 -0.00934151  0.          0.          0.
 -1.        ]",[ 0.03553176 -0.17138716  1.01423817],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
87,"[-0.30357143 -0.30714286 -0.00958289  0.          0.          0.
 -1.        ]",[ 0.03192046 -0.17558629  1.01435076],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
88,"[-0.32321429 -0.29821429 -0.00992066  0.          0.          0.
 -1.        ]",[ 0.02811243 -0.1796686   1.01451079],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
89,"[-0.34107143 -0.29821429 -0.01040076  0.          0.          0.
 -1.        ]",[ 0.02410888 -0.18368834  1.01471024],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
90,"[-0.34821429 -0.275      -0.01099911  0.          0.          0.
 -1.        ]",[ 0.01996066 -0.187552    1.01492647],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
91,"[-0.35       -0.24821429 -0.0116478   0.          0.          0.
 -1.        ]",[ 0.01572706 -0.19115195  1.01513327],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
92,"[-0.36428571 -0.19642857 -0.01226819  0.          0.          0.
 -1.        ]",[ 0.0113666  -0.19432282  1.01532964],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
93,"[-0.37857143 -0.14285714 -0.01285731  0.          0.          0.
 -1.        ]",[ 0.00684594 -0.19694916  1.01554683],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
94,"[-0.38214286 -0.12321429 -0.01350887  0.          0.          0.
 -1.        ]",[ 0.00221641 -0.19916554  1.01577727],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
95,"[-0.37857143 -0.13214286 -0.01420019  0.          0.          0.
 -1.        ]",[-0.00245699 -0.20121403  1.01597088],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
96,"[-0.35357143 -0.12857143 -0.01478103  0.          0.          0.
 -1.        ]",[-0.0070407  -0.20313436  1.01607311],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
97,"[-0.33571429 -0.1375     -0.0150877   0.          0.          0.
 -1.        ]",[-0.01149137 -0.20496647  1.01604888],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
98,"[-0.12142857 -0.08035714 -0.01501503  0.          0.          0.
 -1.        ]",[-0.01478995 -0.20638289  1.01575644],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
99,"[ 0.          0.         -0.01413771  0.          0.          0.
 -1.        ]",[-0.01669575 -0.20698401  1.0149828 ],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
100,"[ 0.          0.         -0.01181679  0.          0.          0.
 -1.        ]",[-0.01800078 -0.20711995  1.01395849],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
101,"[ 0.          0.         -0.00874385  0.          0.          0.
 -1.        ]",[-0.01908622 -0.20711978  1.01297645],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
102,"[ 0.          0.         -0.00579775  0.          0.          0.
 -1.        ]",[-0.01997849 -0.20705425  1.01214382],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
103,"[ 0.          0.         -0.00329986  0.          0.          0.
 -1.        ]",[-0.02068506 -0.20696302  1.01148445],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
104,"[ 0.          0.         -0.00132175  0.          0.          0.
 -1.        ]",[-0.02121603 -0.20686161  1.01099154],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
105,"[ 0.00000000e+00  0.00000000e+00  1.56999556e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.02159532 -0.20677982  1.01064927],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
106,"[ 0.          0.          0.00118379  0.          0.          0.
 -1.        ]",[-0.02187095 -0.20673584  1.01041806],"[-0.13433318 -0.30403543  0.852       0.          0.          0.
  1.        ]","[-0.02096985  0.08421352  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
