step,action,eef_pos,good,drop_pos,success,failure
35,[ 0  0  0 -1],[0.04178389 0.17533813 0.87813719],True,[0.0650636  0.19550948 0.87      ],True,False
36,[ 0  0  0 -1],[0.04189367 0.17535758 0.87818502],True,[0.0650636  0.19550948 0.87      ],True,False
37,[ 0  0  0 -1],[0.0419833  0.17536664 0.87822265],True,[0.0650636  0.19550948 0.87      ],True,False
38,[ 0  0  0 -1],[0.04206018 0.17537144 0.87825521],True,[0.0650636  0.19550948 0.87      ],True,False
39,[ 0  0  0 -1],[0.04212581 0.17537496 0.87828404],True,[0.0650636  0.19550948 0.87      ],True,False
40,[ 0  0  0 -1],[0.04217477 0.17537625 0.87830568],True,[0.0650636  0.19550948 0.87      ],True,False
41,[ 0  0  0 -1],[0.04221182 0.17537608 0.87832196],True,[0.0650636  0.19550948 0.87      ],True,False
42,[ 0  0  0 -1],[0.0422404  0.17537519 0.87833441],True,[0.0650636  0.19550948 0.87      ],True,False
43,[ 0  0  0 -1],[0.04226263 0.17537405 0.87834402],True,[0.0650636  0.19550948 0.87      ],True,False
44,[ 0  0  0 -1],[0.04227964 0.175374   0.87835154],True,[0.0650636  0.19550948 0.87      ],True,False
45,[ 0  0  0 -1],[0.04229244 0.17537531 0.87835752],True,[0.0650636  0.19550948 0.87      ],True,False
46,[ 0  0  0 -1],[0.04230214 0.17537721 0.87836232],True,[0.0650636  0.19550948 0.87      ],True,False
47,[ 0  0  0 -1],[0.04230958 0.17537932 0.87836622],True,[0.0650636  0.19550948 0.87      ],True,False
48,[ 0  0  0 -1],[0.04231537 0.17538142 0.87836944],True,[0.0650636  0.19550948 0.87      ],True,False
49,[ 0  0  0 -1],[0.04231993 0.17538341 0.87837215],True,[0.0650636  0.19550948 0.87      ],True,False
50,[ 0  0  0 -1],[0.04232358 0.17538526 0.87837447],True,[0.0650636  0.19550948 0.87      ],True,False
51,[ 0  0  0 -1],[0.04232657 0.17538695 0.8783765 ],True,[0.0650636  0.19550948 0.87      ],True,False
52,[ 0  0  0 -1],[0.04232908 0.17538847 0.8783783 ],True,[0.0650636  0.19550948 0.87      ],True,False
53,[ 0  0  0 -1],[0.04233146 0.17538994 0.87838004],True,[0.0650636  0.19550948 0.87      ],True,False
54,[ 0  0  0 -1],[0.04233381 0.17539136 0.87838176],True,[0.0650636  0.19550948 0.87      ],True,False
55,[ 0  0  0 -1],[0.04233616 0.17539271 0.87838346],True,[0.0650636  0.19550948 0.87      ],True,False
56,[ 0  0  0 -1],[0.0423385  0.17539399 0.87838514],True,[0.0650636  0.19550948 0.87      ],True,False
57,[ 0  0  0 -1],[0.04234083 0.17539519 0.87838679],True,[0.0650636  0.19550948 0.87      ],True,False
58,[ 0  0  0 -1],[0.04234315 0.1753963  0.87838843],True,[0.0650636  0.19550948 0.87      ],True,False
59,[ 0  0  0 -1],[0.04234547 0.17539734 0.87839005],True,[0.0650636  0.19550948 0.87      ],True,False
60,[ 0  0  0 -1],[0.04234778 0.17539831 0.87839165],True,[0.0650636  0.19550948 0.87      ],True,False
61,[ 0  0  0 -1],[0.04235009 0.17539921 0.87839323],True,[0.0650636  0.19550948 0.87      ],True,False
