step,action,eef_pos,good,drop_pos,success,failure
14,[-0.17633345  0.16607959 -0.17698612  1.        ],[ 0.06372204 -0.19905152  1.00584668],True,[-0.07153513 -0.0714692   0.87      ],False,False
15,[-0.17621254  0.16621378 -0.17698056  1.        ],[ 0.06108812 -0.19676577  1.00328549],True,[-0.07153513 -0.0714692   0.87      ],False,False
16,[-0.17608791  0.16636005 -0.17696718  1.        ],[ 0.05848763 -0.19451162  1.00075137],True,[-0.07153513 -0.0714692   0.87      ],False,False
17,[-0.1759614   0.16651483 -0.17694744  1.        ],[ 0.05592938 -0.19227884  0.99824905],True,[-0.07153513 -0.0714692   0.87      ],False,False
18,[-0.17584334  0.16666263 -0.17692565  1.        ],[ 0.05341621 -0.1900611   0.99577858],True,[-0.07153513 -0.0714692   0.87      ],False,False
19,[-0.17573983  0.16679549 -0.1769033   1.        ],[ 0.050946   -0.18785648  0.99333737],True,[-0.07153513 -0.0714692   0.87      ],False,False
20,[-0.175652    0.16691273 -0.17687995  1.        ],[ 0.04851416 -0.18566411  0.9909219 ],True,[-0.07153513 -0.0714692   0.87      ],False,False
21,[-0.17557869  0.16701634 -0.17685493  1.        ],[ 0.04611517 -0.18348281  0.98852835],True,[-0.07153513 -0.0714692   0.87      ],False,False
22,[-0.17551796  0.16710879 -0.17682788  1.        ],[ 0.04374333 -0.18131092  0.98615286],True,[-0.07153513 -0.0714692   0.87      ],False,False
23,[-0.17546775  0.16719239 -0.17679868  1.        ],[ 0.04139312 -0.17914658  0.98379176],True,[-0.07153513 -0.0714692   0.87      ],False,False
24,[-0.17542604  0.16726918 -0.17676744  1.        ],[ 0.03905953 -0.17698787  0.98144174],True,[-0.07153513 -0.0714692   0.87      ],False,False
25,[-0.17539093  0.16734098 -0.17673431  1.        ],[ 0.03673815 -0.17483306  0.97909992],True,[-0.07153513 -0.0714692   0.87      ],False,False
26,[-0.17536071  0.16740936 -0.17669954  1.        ],[ 0.03442513 -0.17268049  0.97676499],True,[-0.07153513 -0.0714692   0.87      ],False,False
27,[-0.17533313  0.16747499 -0.17666472  1.        ],[ 0.03211559 -0.17052777  0.97444556],True,[-0.07153513 -0.0714692   0.87      ],False,False
28,[-0.17529926  0.16753278 -0.17664352  1.        ],[ 0.02980506 -0.16837406  0.97213722],True,[-0.07153513 -0.0714692   0.87      ],False,False
29,[-0.17525668  0.16758626 -0.17663505  1.        ],[ 0.02749305 -0.16621854  0.96983015],True,[-0.07153513 -0.0714692   0.87      ],False,False
30,[-0.17521068  0.16764011 -0.17662959  1.        ],[ 0.02517936 -0.16406068  0.96752216],True,[-0.07153513 -0.0714692   0.87      ],False,False
31,[-0.17516243  0.16769513 -0.17662521  1.        ],[ 0.02286396 -0.16190046  0.96521278],True,[-0.07153513 -0.0714692   0.87      ],False,False
32,[-0.17511207  0.16775167 -0.17662146  1.        ],[ 0.02054703 -0.15973807  0.962902  ],True,[-0.07153513 -0.0714692   0.87      ],False,False
33,[-0.17505953  0.16780999 -0.17661814  1.        ],[ 0.01822895 -0.15757378  0.96059003],True,[-0.07153513 -0.0714692   0.87      ],False,False
34,[-0.17500484  0.16787024 -0.17661509  1.        ],[ 0.01591023 -0.1554079   0.95827713],True,[-0.07153513 -0.0714692   0.87      ],False,False
35,[-0.17494809  0.16793246 -0.17661216  1.        ],[ 0.01359143 -0.15324074  0.95596363],True,[-0.07153513 -0.0714692   0.87      ],False,False
36,[-0.17488944  0.16799668 -0.17660917  1.        ],[ 0.0112731  -0.15107259  0.95364984],True,[-0.07153513 -0.0714692   0.87      ],False,False
37,[-0.17482911  0.16806286 -0.17660594  1.        ],[ 0.00895578 -0.14890367  0.95133605],True,[-0.07153513 -0.0714692   0.87      ],False,False
38,[-0.17476729  0.16813095 -0.17660231  1.        ],[ 0.00663991 -0.14673421  0.9490225 ],True,[-0.07153513 -0.0714692   0.87      ],False,False
39,[-0.17470421  0.16820092 -0.1765981   1.        ],[ 0.0043259  -0.14456437  0.94670941],True,[-0.07153513 -0.0714692   0.87      ],False,False
40,[-0.17464006  0.16827276 -0.17659312  1.        ],[ 0.00201405 -0.14239428  0.94439693],True,[-0.07153513 -0.0714692   0.87      ],False,False
41,[-0.17457499  0.16834647 -0.17658719  1.        ],[-2.95400772e-04 -1.40224052e-01  9.42085184e-01],True,[-0.07153513 -0.0714692   0.87      ],False,False
42,[-0.17450912  0.16842215 -0.17658014  1.        ],[-0.00260217 -0.13805326  0.93977426],True,[-0.07153513 -0.0714692   0.87      ],False,False
43,[-0.17444311  0.16849893 -0.17657211  1.        ],[-0.0049049  -0.13587744  0.93746454],True,[-0.07153513 -0.0714692   0.87      ],False,False
44,[-0.17438277  0.16856745 -0.17656632  1.        ],[-0.0072027  -0.13369437  0.93515645],True,[-0.07153513 -0.0714692   0.87      ],False,False
45,[-0.17433191  0.16862154 -0.17656489  1.        ],[-0.00949553 -0.13150525  0.93285012],True,[-0.07153513 -0.0714692   0.87      ],False,False
46,[-0.17429043  0.16866177 -0.17656742  1.        ],[-0.01178359 -0.12931166  0.93054548],True,[-0.07153513 -0.0714692   0.87      ],False,False
47,[-0.17425753  0.16868997 -0.17657295  1.        ],[-0.01406718 -0.12711494  0.92824241],True,[-0.07153513 -0.0714692   0.87      ],False,False
48,[-0.17423251  0.16870789 -0.17658052  1.        ],[-0.01634663 -0.12491625  0.92594074],True,[-0.07153513 -0.0714692   0.87      ],False,False
49,[-0.17421459  0.16871732 -0.17658919  1.        ],[-0.01862237 -0.12271661  0.92364028],True,[-0.07153513 -0.0714692   0.87      ],False,False
50,[-0.1742029   0.16872011 -0.17659806  1.        ],[-0.02089484 -0.12051689  0.92134081],True,[-0.07153513 -0.0714692   0.87      ],False,False
51,[-0.17419652  0.16871816 -0.17660622  1.        ],[-0.02316455 -0.11831781  0.91904212],True,[-0.07153513 -0.0714692   0.87      ],False,False
52,[-0.17419443  0.16871344 -0.17661278  1.        ],[-0.025432   -0.11612     0.91674398],True,[-0.07153513 -0.0714692   0.87      ],False,False
53,[-0.17419553  0.16870804 -0.17661686  1.        ],[-0.02769772 -0.11392396  0.91444615],True,[-0.07153513 -0.0714692   0.87      ],False,False
54,[-0.17419854  0.16870426 -0.1766175   1.        ],[-0.02996226 -0.11173016  0.91214842],True,[-0.07153513 -0.0714692   0.87      ],False,False
55,[-0.17420197  0.16870471 -0.17661369  1.        ],[-0.03222632 -0.10953868  0.90985044],True,[-0.07153513 -0.0714692   0.87      ],False,False
56,[-0.17420424  0.16871192 -0.17660456  1.        ],[-0.03449378 -0.10735163  0.90754999],True,[-0.07153513 -0.0714692   0.87      ],False,False
57,[-0.17419336  0.16874332 -0.1765853   1.        ],[-0.03676957 -0.10517471  0.90524491],True,[-0.07153513 -0.0714692   0.87      ],False,False
58,[-0.17414472  0.16883481 -0.17654581  1.        ],[-0.03905508 -0.10300927  0.90293508],True,[-0.07153513 -0.0714692   0.87      ],False,False
59,[-0.17404329  0.16900647 -0.17648158  1.        ],[-0.04134979 -0.1008534   0.90062115],True,[-0.07153513 -0.0714692   0.87      ],False,False
60,[-0.17388144  0.1692665  -0.17639189  1.        ],[-0.04365278 -0.09870503  0.8983037 ],True,[-0.07153513 -0.0714692   0.87      ],False,False
61,[ 0  0  0 -1],[-0.04512251 -0.09746657  0.89694311],True,[-0.07153513 -0.0714692   0.87      ],True,False
62,[ 0  0  0 -1],[-0.04609451 -0.09691106  0.89631094],True,[-0.07153513 -0.0714692   0.87      ],True,False
63,[ 0  0  0 -1],[-0.04695674 -0.09654019  0.89583021],True,[-0.07153513 -0.0714692   0.87      ],True,False
64,[ 0  0  0 -1],[-0.04769998 -0.09630241  0.89543286],True,[-0.07153513 -0.0714692   0.87      ],True,False
65,[ 0  0  0 -1],[-0.04831757 -0.09617717  0.89510792],True,[-0.07153513 -0.0714692   0.87      ],True,False
66,[ 0  0  0 -1],[-0.04881262 -0.09614394  0.89485058],True,[-0.07153513 -0.0714692   0.87      ],True,False
67,[ 0  0  0 -1],[-0.04917004 -0.09618917  0.8946764 ],True,[-0.07153513 -0.0714692   0.87      ],True,False
68,[ 0  0  0 -1],[-0.0494277  -0.09628375  0.89455957],True,[-0.07153513 -0.0714692   0.87      ],True,False
69,[ 0  0  0 -1],[-0.04962523 -0.09639852  0.89447297],True,[-0.07153513 -0.0714692   0.87      ],True,False
70,[ 0  0  0 -1],[-0.0497744  -0.09652116  0.89440554],True,[-0.07153513 -0.0714692   0.87      ],True,False
71,[ 0  0  0 -1],[-0.04988945 -0.0966427   0.89435202],True,[-0.07153513 -0.0714692   0.87      ],True,False
72,[ 0  0  0 -1],[-0.04998621 -0.09675521  0.89430706],True,[-0.07153513 -0.0714692   0.87      ],True,False
73,[ 0  0  0 -1],[-0.05006308 -0.09685692  0.8942711 ],True,[-0.07153513 -0.0714692   0.87      ],True,False
74,[ 0  0  0 -1],[-0.05012224 -0.09694803  0.89424305],True,[-0.07153513 -0.0714692   0.87      ],True,False
75,[ 0  0  0 -1],[-0.05016717 -0.09702953  0.8942214 ],True,[-0.07153513 -0.0714692   0.87      ],True,False
76,[ 0  0  0 -1],[-0.05020116 -0.09710277  0.89420474],True,[-0.07153513 -0.0714692   0.87      ],True,False
77,[ 0  0  0 -1],[-0.050227   -0.09716922  0.89419191],True,[-0.07153513 -0.0714692   0.87      ],True,False
78,[ 0  0  0 -1],[-0.0502471  -0.09723032  0.89418195],True,[-0.07153513 -0.0714692   0.87      ],True,False
79,[ 0  0  0 -1],[-0.05026387 -0.09728725  0.89417391],True,[-0.07153513 -0.0714692   0.87      ],True,False
80,[ 0  0  0 -1],[-0.05027901 -0.09734106  0.89416717],True,[-0.07153513 -0.0714692   0.87      ],True,False
81,[ 0  0  0 -1],[-0.05029368 -0.09739265  0.89416122],True,[-0.07153513 -0.0714692   0.87      ],True,False
82,[ 0  0  0 -1],[-0.05030808 -0.09744313  0.89415583],True,[-0.07153513 -0.0714692   0.87      ],True,False
83,[ 0  0  0 -1],[-0.05032168 -0.09749359  0.89415121],True,[-0.07153513 -0.0714692   0.87      ],True,False
84,[ 0  0  0 -1],[-0.05033463 -0.09754456  0.89414729],True,[-0.07153513 -0.0714692   0.87      ],True,False
85,[ 0  0  0 -1],[-0.05034715 -0.09759633  0.89414398],True,[-0.07153513 -0.0714692   0.87      ],True,False
86,[ 0  0  0 -1],[-0.05035944 -0.09764905  0.89414119],True,[-0.07153513 -0.0714692   0.87      ],True,False
87,[ 0  0  0 -1],[-0.05037185 -0.09770272  0.89413874],True,[-0.07153513 -0.0714692   0.87      ],True,False
88,[ 0  0  0 -1],[-0.05038478 -0.09775723  0.89413647],True,[-0.07153513 -0.0714692   0.87      ],True,False
89,[ 0  0  0 -1],[-0.05039817 -0.09781253  0.89413435],True,[-0.07153513 -0.0714692   0.87      ],True,False
90,[ 0  0  0 -1],[-0.05041198 -0.09786856  0.89413237],True,[-0.07153513 -0.0714692   0.87      ],True,False
91,[ 0  0  0 -1],[-0.05042613 -0.09792518  0.89413053],True,[-0.07153513 -0.0714692   0.87      ],True,False
92,[ 0  0  0 -1],[-0.05044034 -0.09798143  0.8941288 ],True,[-0.07153513 -0.0714692   0.87      ],True,False
93,[ 0  0  0 -1],[-0.05045432 -0.0980364   0.89412718],True,[-0.07153513 -0.0714692   0.87      ],True,False
94,[ 0  0  0 -1],[-0.05046793 -0.0980897   0.89412567],True,[-0.07153513 -0.0714692   0.87      ],True,False
95,[ 0  0  0 -1],[-0.05048109 -0.09814108  0.89412425],True,[-0.07153513 -0.0714692   0.87      ],True,False
