step,action,eef_pos
93,[0.04400448 0.49790205 0.01253627 1.        ],[-0.00995703  0.24185479  0.78709931]
94,[0.04582522 0.49771662 0.01334984 1.        ],[-0.00975892  0.24836109  0.7870934 ]
95,[0.04776869 0.49750953 0.01422742 1.        ],[-0.00953749  0.25485845  0.78709611]
96,[0.04984966 0.49727723 0.01517781 1.        ],[-0.00929074  0.26134606  0.78710826]
97,[0.05208614 0.4970153  0.0162118  1.        ],[-0.00901654  0.26782309  0.78713082]
98,[0.05450043 0.49671816 0.01734276 1.        ],[-0.00871249  0.27428866  0.78716488]
99,[0.05712079 0.4963786  0.0185876  1.        ],[-0.00837595  0.28074185  0.78721171]
100,[0.05998375 0.49598712 0.01996814 1.        ],[-0.00800396  0.28718166  0.78727277]
101,[0.06313777 0.49553083 0.02151321 1.        ],[-0.00759314  0.29360696  0.78734982]
102,[0.06664904 0.4949917  0.023262   1.        ],[-0.00713955  0.30001651  0.78744497]
103,[0.07061109 0.49434352 0.02526962 1.        ],[-0.00663848  0.30640883  0.78756081]
104,[0.07516194 0.49354634 0.02761687 1.        ],[-0.00608413  0.31278208  0.78770069]
105,[0.08051635 0.4925355  0.03042866 1.        ],[-0.00546901  0.31913391  0.78786902]
106,[0.08703298 0.49119775 0.03391207 1.        ],[-0.00478291  0.32546103  0.78807197]
