step,action,eef_pos
77,[ 3.23335043e-03 -2.49978929e-01  2.83694634e-04  1.00000000e+00],[-0.00603006  0.11248764  0.7894308 ]
78,[ 3.25929793e-03 -2.49978564e-01  3.07656784e-04  1.00000000e+00],[-0.00603481  0.10932713  0.78939073]
79,[ 3.28430422e-03 -2.49978206e-01  3.31579159e-04  1.00000000e+00],[-0.00603718  0.10616605  0.78935134]
80,[ 3.30835920e-03 -2.49977856e-01  3.55463319e-04  1.00000000e+00],[-0.0060372   0.10300435  0.78931262]
81,[ 3.33145398e-03 -2.49977514e-01  3.79311209e-04  1.00000000e+00],[-0.00603488  0.099842    0.78927456]
82,[ 3.35358090e-03 -2.49977181e-01  4.03125111e-04  1.00000000e+00],[-0.00603025  0.09667895  0.78923717]
83,[ 3.37473357e-03 -2.49976857e-01  4.26907731e-04  1.00000000e+00],[-0.00602334  0.09351516  0.78920042]
84,[ 3.39490665e-03 -2.49976542e-01  4.50662045e-04  1.00000000e+00],[-0.00601417  0.09035058  0.78916433]
85,[ 3.41409590e-03 -2.49976237e-01  4.74391361e-04  1.00000000e+00],[-0.00600278  0.08718519  0.78912887]
86,[ 3.43229813e-03 -2.49975941e-01  4.98099276e-04  1.00000000e+00],[-0.0059892   0.08401894  0.78909405]
87,[ 3.44951110e-03 -2.49975656e-01  5.21789661e-04  1.00000000e+00],[-0.00597346  0.08085181  0.78905985]
88,[ 3.46573351e-03 -2.49975381e-01  5.45466650e-04  1.00000000e+00],[-0.0059556   0.07768375  0.78902626]
89,[ 3.48096490e-03 -2.49975117e-01  5.69134599e-04  1.00000000e+00],[-0.00593566  0.07451475  0.78899329]
90,[ 3.49520562e-03 -2.49974863e-01  5.92798078e-04  1.00000000e+00],[-0.00591368  0.07134477  0.78896092]
91,[ 3.50845671e-03 -2.49974620e-01  6.16461857e-04  1.00000000e+00],[-0.00588969  0.06817379  0.78892915]
92,[ 3.52071991e-03 -2.49974388e-01  6.40130873e-04  1.00000000e+00],[-0.00586375  0.06500178  0.78889796]
93,[ 3.53199750e-03 -2.49974167e-01  6.63810209e-04  1.00000000e+00],[-0.00583588  0.06182872  0.78886734]
94,[ 3.54229236e-03 -2.49973958e-01  6.87505097e-04  1.00000000e+00],[-0.00580613  0.05865459  0.7888373 ]
95,[ 3.55160778e-03 -2.49973759e-01  7.11220881e-04  1.00000000e+00],[-0.00577455  0.05547937  0.78880782]
96,[ 3.55994748e-03 -2.49973572e-01  7.34963004e-04  1.00000000e+00],[-0.00574118  0.05230305  0.7887789 ]
97,[ 3.56731553e-03 -2.49973396e-01  7.58736998e-04  1.00000000e+00],[-0.00570606  0.0491256   0.78875053]
98,[ 3.57371627e-03 -2.49973231e-01  7.82548466e-04  1.00000000e+00],[-0.00566923  0.04594701  0.78872269]
99,[ 3.57915429e-03 -2.49973077e-01  8.06403070e-04  1.00000000e+00],[-0.00563075  0.04276727  0.78869539]
100,[ 3.58363435e-03 -2.49972935e-01  8.30306520e-04  1.00000000e+00],[-0.00559064  0.03958637  0.78866862]
101,[ 3.58716134e-03 -2.49972804e-01  8.54264553e-04  1.00000000e+00],[-0.00554897  0.03640429  0.78864236]
102,[ 3.58974023e-03 -2.49972683e-01  8.78282944e-04  1.00000000e+00],[-0.00550577  0.03322104  0.78861662]
103,[ 3.59137602e-03 -2.49972574e-01  9.02367476e-04  1.00000000e+00],[-0.00546108  0.0300366   0.78859139]
104,[ 3.59207370e-03 -2.49972476e-01  9.26523944e-04  1.00000000e+00],[-0.00541495  0.02685096  0.78856667]
105,[ 3.59183823e-03 -2.49972388e-01  9.50758147e-04  1.00000000e+00],[-0.00536742  0.02366412  0.78854244]
106,[ 3.59067447e-03 -2.49972311e-01  9.75075882e-04  1.00000000e+00],[-0.00531853  0.02047607  0.7885187 ]
107,[ 3.58858715e-03 -2.49972245e-01  9.99482939e-04  1.00000000e+00],[-0.00526801  0.01728682  0.7884968 ]
108,[ 0.00358536 -0.2499722   0.00102307  1.        ],[-0.00521484  0.01409642  0.78848141]
109,[ 0.00358027 -0.24997219  0.00104259  1.        ],[-0.00515871  0.01090487  0.78847308]
110,[ 0.00357306 -0.24997223  0.00105759  1.        ],[-0.0051018   0.00771212  0.78847118]
111,[ 0.00356518 -0.24997229  0.00106835  1.        ],[-0.00506059  0.00451791  0.78847087]
112,[ 0.00356824 -0.24997221  0.00107819  1.        ],[-0.00503837  0.00132239  0.78847108]
113,[ 0.00358489 -0.24997193  0.00108786  1.        ],[-0.00503321 -0.00187404  0.78847032]
114,[ 0.00361409 -0.24997146  0.00109838  1.        ],[-0.00503925 -0.00507104  0.78846652]
115,[ 0.00365195 -0.24997085  0.00111132  1.        ],[-0.0050531  -0.00826837  0.78845921]
116,[ 0.00369625 -0.24997013  0.00112706  1.        ],[-0.0050729  -0.01146585  0.78844883]
117,[ 0.00374576 -0.24996931  0.00114537  1.        ],[-0.00509714 -0.01466341  0.7884357 ]
118,[ 0.00379954 -0.24996841  0.00116607  1.        ],[-0.00512791 -0.01786091  0.78841879]
119,[ 0.00385926 -0.24996738  0.00119002  1.        ],[-0.00516668 -0.02105815  0.78839744]
120,[ 0.00392621 -0.2499662   0.0012178   1.        ],[-0.00521422 -0.02425495  0.7883713 ]
121,[ 0.0040012  -0.24996485  0.00124981  1.        ],[-0.00527117 -0.02745113  0.78834005]
122,[ 0.00408496 -0.24996331  0.0012864   1.        ],[-0.00533805 -0.03064649  0.78830344]
123,[ 0.00417815 -0.24996156  0.00132792  1.        ],[-0.00541536 -0.03384085  0.78826122]
124,[ 0.00428145 -0.24995956  0.00137471  1.        ],[-0.00550352 -0.03703401  0.78821317]
125,[ 0.00439551 -0.24995728  0.00142709  1.        ],[-0.00560293 -0.04022576  0.7881591 ]
126,[ 0.00452096 -0.2499547   0.00148541  1.        ],[-0.00571413 -0.04341585  0.78809879]
127,[ 0.00465861 -0.24995178  0.00155002  1.        ],[-0.00583661 -0.04660416  0.78803267]
128,[ 0.00480841 -0.2499485   0.00162075  1.        ],[-0.00596759 -0.04979092  0.78796217]
129,[ 0.00496843 -0.24994487  0.00169663  1.        ],[-0.00610362 -0.0529765   0.78788892]
130,[ 0.0051361  -0.24994092  0.00177644  1.        ],[-0.00624178 -0.05616132  0.78781428]
131,[ 0.0053092  -0.2499367   0.00185915  1.        ],[-0.00637975 -0.05934571  0.78773934]
132,[ 0.00548592 -0.24993224  0.00194393  1.        ],[-0.00651581 -0.06252996  0.78766491]
133,[ 0.00566487 -0.24992757  0.00203013  1.        ],[-0.00664872 -0.06571428  0.78759158]
134,[ 0.00584506 -0.24992269  0.00211731  1.        ],[-0.00677765 -0.06889879  0.78751972]
135,[ 0.00602578 -0.24991764  0.00220513  1.        ],[-0.00690212 -0.07208356  0.78744959]
136,[ 0.00620664 -0.24991242  0.00229342  1.        ],[-0.0070219  -0.0752686   0.78738128]
137,[ 0.00638741 -0.24990704  0.00238209  1.        ],[-0.00713694 -0.07845387  0.78731483]
138,[ 0.00656806 -0.24990149  0.00247114  1.        ],[-0.00724732 -0.08163931  0.7872502 ]
139,[ 0.00674865 -0.24989578  0.0025606   1.        ],[-0.00735318 -0.08482484  0.78718732]
140,[ 0.00692933 -0.24988989  0.00265056  1.        ],[-0.00745474 -0.08801037  0.78712609]
141,[ 0.00711028 -0.24988383  0.00274112  1.        ],[-0.00755219 -0.09119582  0.78706641]
142,[ 0.00729171 -0.24987759  0.0028324   1.        ],[-0.00764575 -0.0943811   0.7870082 ]
143,[ 0.00747383 -0.24987114  0.00292453  1.        ],[-0.0077356  -0.09756613  0.78695136]
144,[ 0.00765687 -0.2498645   0.00301761  1.        ],[-0.0078219  -0.10075084  0.78689582]
145,[ 0.00784099 -0.24985763  0.00311176  1.        ],[-0.00790478 -0.1039352   0.78684151]
146,[ 0.0080264  -0.24985054  0.00320708  1.        ],[-0.00798435 -0.10711915  0.7867884 ]
147,[ 0.00821322 -0.24984321  0.00330366  1.        ],[-0.00806068 -0.11030266  0.78673644]
148,[ 0.00840161 -0.24983563  0.0034016   1.        ],[-0.00813383 -0.11348571  0.78668561]
149,[ 0.00859168 -0.24982779  0.00350096  1.        ],[-0.00820383 -0.11666829  0.78663591]
150,[ 0.00878354 -0.24981969  0.00360181  1.        ],[-0.0082707  -0.11985038  0.78658732]
151,[ 0.00897726 -0.2498113   0.00370422  1.        ],[-0.00833444 -0.12303196  0.78653986]
152,[ 0.00917294 -0.24980263  0.00380826  1.        ],[-0.00839504 -0.12621304  0.78649352]
153,[ 0.00937064 -0.24979366  0.00391398  1.        ],[-0.00845249 -0.12939359  0.78644832]
