step,action,eef_pos,drawer_pos 
222,[0.  0.2 0.  0.  0.  0.  1. ],[-0.1395242  -0.04715523  1.02220176  1.        ],-0.06415522792584608
223,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952535 -0.04530857  1.02220186  1.        ],-0.06230857124214345
224,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952649 -0.04346106  1.02220195  1.        ],-0.06046106166680944
225,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952761 -0.04161269  1.02220204  1.        ],-0.058612690403645994
226,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952871 -0.03976346  1.02220212  1.        ],-0.056763458629783735
227,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13952979 -0.03791337  1.02220219  1.        ],-0.05491337454358204
228,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13953086 -0.03606245  1.02220225  1.        ],-0.053062450898032264
229,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13953191 -0.0342107   1.02220231  1.        ],-0.05121070299552319
230,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13953294 -0.03235815  1.02220236  1.        ],-0.04935814710641156
231,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13953395 -0.0305048   1.0222024   1.        ],-0.04750479926567447
232,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13953495 -0.02865067  1.02220244  1.        ],-0.045650674397957065
233,[0.  0.2 0.  0.  0.  0.  1. ],[-0.13953593 -0.02679579  1.02220246  1.        ],-0.04379578572060635
234,[0.  0.2 0.  0.  0.  0.  1. ],[-0.1395369  -0.02494014  1.02220248  1.        ],-0.04194014437595338
