step,action,eef_pos,good,drop_pos
19,[ 0.17418841  0.16969798 -0.17567297  1.        ],[-0.03867161 -0.04387243  1.1880175 ],True,[0.14712186 0.13695812 1.00104258]
20,[ 0.17437004  0.16971228 -0.17547886  1.        ],[-0.03655975 -0.04164749  1.18549543],True,[0.14712186 0.13695812 1.00104258]
21,[ 0.17455113  0.16972746 -0.17528404  1.        ],[-0.03444223 -0.03942363  1.18297888],True,[0.14712186 0.13695812 1.00104258]
22,[ 0.17473092  0.16974363 -0.17508913  1.        ],[-0.03231866 -0.03720086  1.18046817],True,[0.14712186 0.13695812 1.00104258]
23,[ 0.17490903  0.16976087 -0.17489447  1.        ],[-0.03018898 -0.03497915  1.17796335],True,[0.14712186 0.13695812 1.00104258]
24,[ 0.17508533  0.16977921 -0.17470016  1.        ],[-0.02805331 -0.03275846  1.17546434],True,[0.14712186 0.13695812 1.00104258]
25,[ 0.17525989  0.16979866 -0.17450612  1.        ],[-0.02591194 -0.03053873  1.17297088],True,[0.14712186 0.13695812 1.00104258]
26,[ 0.17543294  0.16981923 -0.17431212  1.        ],[-0.02376524 -0.02831993  1.1704827 ],True,[0.14712186 0.13695812 1.00104258]
27,[ 0.17560479  0.16984089 -0.17411786  1.        ],[-0.02161362 -0.02610198  1.16799948],True,[0.14712186 0.13695812 1.00104258]
28,[ 0.17577581  0.16986363 -0.17392301  1.        ],[-0.01945749 -0.02388485  1.16552088],True,[0.14712186 0.13695812 1.00104258]
29,[ 0.17594637  0.16988743 -0.17372718  1.        ],[-0.01729723 -0.02166849  1.16304662],True,[0.14712186 0.13695812 1.00104258]
30,[ 0.17611687  0.16991229 -0.17353     1.        ],[-0.01513319 -0.01945288  1.16057642],True,[0.14712186 0.13695812 1.00104258]
31,[ 0.17628766  0.16993819 -0.17333111  1.        ],[-0.01296566 -0.01723797  1.15811006],True,[0.14712186 0.13695812 1.00104258]
32,[ 0.17645906  0.16996514 -0.17313017  1.        ],[-0.01079491 -0.01502376  1.15564735],True,[0.14712186 0.13695812 1.00104258]
33,[ 0.17663136  0.16999313 -0.17292686  1.        ],[-0.00862112 -0.01281022  1.15318815],True,[0.14712186 0.13695812 1.00104258]
34,[ 0.17680481  0.17002219 -0.17272091  1.        ],[-0.00644444 -0.01059733  1.15073236],True,[0.14712186 0.13695812 1.00104258]
35,[ 0.17697962  0.17005234 -0.17251207  1.        ],[-0.00426499 -0.0083851   1.14827991],True,[0.14712186 0.13695812 1.00104258]
36,[ 0.17715597  0.1700836  -0.17230012  1.        ],[-0.00208283 -0.00617351  1.14583077],True,[0.14712186 0.13695812 1.00104258]
37,[ 0.177334    0.170116   -0.17208486  1.        ],[ 1.01991847e-04 -3.96253377e-03  1.14338491e+00],True,[0.14712186 0.13695812 1.00104258]
38,[ 0.17751384  0.17014957 -0.17186612  1.        ],[ 0.00228947 -0.00175108  1.14094235],True,[0.14712186 0.13695812 1.00104258]
39,[ 0.17769603  0.17018344 -0.17164416  1.        ],[4.47956011e-03 4.63653210e-04 1.13850314e+00],True,[0.14712186 0.13695812 1.00104258]
40,[ 0.17788187  0.17021523 -0.17142     1.        ],[0.00667221 0.00267964 1.13606737],True,[0.14712186 0.13695812 1.00104258]
41,[ 0.1780707   0.17024652 -0.17119273  1.        ],[0.00886736 0.00489455 1.13363511],True,[0.14712186 0.13695812 1.00104258]
42,[ 0.17826166  0.17027924 -0.17096128  1.        ],[0.01106508 0.00710328 1.13120637],True,[0.14712186 0.13695812 1.00104258]
43,[ 0.17845255  0.17031807 -0.17072329  1.        ],[0.01326542 0.00930751 1.12878116],True,[0.14712186 0.13695812 1.00104258]
44,[ 0.17864406  0.1703618  -0.1704792   1.        ],[0.01546837 0.0115092  1.1263595 ],True,[0.14712186 0.13695812 1.00104258]
45,[ 0.17883711  0.17040888 -0.17022956  1.        ],[0.01767395 0.01370951 1.12394147],True,[0.14712186 0.13695812 1.00104258]
46,[ 0.17903227  0.17045837 -0.16997468  1.        ],[0.01988219 0.01590903 1.12152713],True,[0.14712186 0.13695812 1.00104258]
47,[ 0.17922988  0.17050983 -0.16971461  1.        ],[0.02209316 0.018108   1.11911655],True,[0.14712186 0.13695812 1.00104258]
48,[ 0.17943009  0.17056314 -0.16944928  1.        ],[0.02430689 0.02030646 1.11670982],True,[0.14712186 0.13695812 1.00104258]
49,[ 0.17963299  0.17061836 -0.1691785   1.        ],[0.02652347 0.02250434 1.11430701],True,[0.14712186 0.13695812 1.00104258]
50,[ 0.1798386   0.17067564 -0.16890205  1.        ],[0.02874294 0.02470158 1.1119082 ],True,[0.14712186 0.13695812 1.00104258]
51,[ 0.18004694  0.17073519 -0.16861968  1.        ],[0.03096537 0.02689809 1.10951348],True,[0.14712186 0.13695812 1.00104258]
52,[ 0.18025802  0.1707972  -0.16833111  1.        ],[0.03319082 0.02909383 1.10712293],True,[0.14712186 0.13695812 1.00104258]
53,[ 0.18047188  0.17086189 -0.16803605  1.        ],[0.03541935 0.03128875 1.10473663],True,[0.14712186 0.13695812 1.00104258]
54,[ 0.18068857  0.17092945 -0.1677342   1.        ],[0.03765102 0.03348286 1.10235467],True,[0.14712186 0.13695812 1.00104258]
55,[ 0.18090817  0.17100006 -0.16742526  1.        ],[0.03988586 0.03567617 1.09997711],True,[0.14712186 0.13695812 1.00104258]
56,[ 0.18113076  0.17107387 -0.16710888  1.        ],[0.04212394 0.03786871 1.09760406],True,[0.14712186 0.13695812 1.00104258]
57,[ 0.18135647  0.17115106 -0.16678473  1.        ],[0.04436529 0.04006054 1.0952356 ],True,[0.14712186 0.13695812 1.00104258]
58,[ 0.18158544  0.17123178 -0.16645242  1.        ],[0.04660996 0.0422517  1.0928718 ],True,[0.14712186 0.13695812 1.00104258]
59,[ 0.18181782  0.17131617 -0.16611156  1.        ],[0.04885799 0.04444228 1.09051278],True,[0.14712186 0.13695812 1.00104258]
60,[ 0.18205379  0.1714044  -0.16576173  1.        ],[0.05110943 0.04663235 1.08815861],True,[0.14712186 0.13695812 1.00104258]
61,[ 0.18229356  0.17149661 -0.16540245  1.        ],[0.05336432 0.048822   1.0858094 ],True,[0.14712186 0.13695812 1.00104258]
62,[ 0.18253735  0.17159297 -0.16503323  1.        ],[0.0556227  0.0510113  1.08346525],True,[0.14712186 0.13695812 1.00104258]
63,[ 0.1827854   0.17169365 -0.16465354  1.        ],[0.05788462 0.05320035 1.08112626],True,[0.14712186 0.13695812 1.00104258]
64,[ 0.18303798  0.17179884 -0.16426277  1.        ],[0.06015013 0.05538925 1.07879257],True,[0.14712186 0.13695812 1.00104258]
65,[ 0.18329538  0.17190871 -0.1638603   1.        ],[0.06241927 0.0575781  1.07646428],True,[0.14712186 0.13695812 1.00104258]
66,[ 0.18355793  0.17202348 -0.16344543  1.        ],[0.06469209 0.05976699 1.07414152],True,[0.14712186 0.13695812 1.00104258]
67,[ 0.18382599  0.17214336 -0.16301739  1.        ],[0.06696864 0.06195603 1.07182444],True,[0.14712186 0.13695812 1.00104258]
68,[ 0.18409995  0.1722686  -0.16257534  1.        ],[0.06924898 0.06414532 1.06951317],True,[0.14712186 0.13695812 1.00104258]
69,[ 0.18438023  0.17239944 -0.16211836  1.        ],[0.07153315 0.06633499 1.06720788],True,[0.14712186 0.13695812 1.00104258]
70,[ 0.18466732  0.17253617 -0.16164544  1.        ],[0.07382123 0.06852513 1.06490874],True,[0.14712186 0.13695812 1.00104258]
71,[ 0.18496175  0.1726791  -0.16115545  1.        ],[0.07611326 0.07071586 1.06261592],True,[0.14712186 0.13695812 1.00104258]
72,[ 0.1852641   0.17282855 -0.16064715  1.        ],[0.07840932 0.07290731 1.06032961],True,[0.14712186 0.13695812 1.00104258]
73,[ 0.18557502  0.1729849  -0.16011913  1.        ],[0.08070947 0.07509958 1.05805004],True,[0.14712186 0.13695812 1.00104258]
74,[ 0.18589524  0.17314854 -0.15956986  1.        ],[0.08301379 0.07729282 1.05577742],True,[0.14712186 0.13695812 1.00104258]
75,[ 0.18622558  0.17331994 -0.15899758  1.        ],[0.08532236 0.07948713 1.05351201],True,[0.14712186 0.13695812 1.00104258]
76,[ 0.18656694  0.17349959 -0.15840034  1.        ],[0.08763528 0.08168266 1.05125407],True,[0.14712186 0.13695812 1.00104258]
77,[ 0.18692035  0.17368806 -0.15777592  1.        ],[0.08995263 0.08387954 1.0490039 ],True,[0.14712186 0.13695812 1.00104258]
78,[ 0.18728698  0.17388598 -0.15712178  1.        ],[0.09227455 0.08607792 1.04676182],True,[0.14712186 0.13695812 1.00104258]
79,[ 0.1876681   0.17409407 -0.1564351   1.        ],[0.09460164 0.08827806 1.04452734],True,[0.14712186 0.13695812 1.00104258]
80,[ 0.18806532  0.17431442 -0.15571101  1.        ],[0.0969329  0.09047993 1.04229932],True,[0.14712186 0.13695812 1.00104258]
81,[ 0.18848457  0.17454879 -0.15493963  1.        ],[0.09926672 0.09268337 1.04007688],True,[0.14712186 0.13695812 1.00104258]
82,[ 0.18893385  0.17479834 -0.15410885  1.        ],[0.10160189 0.0948883  1.03785957],True,[0.14712186 0.13695812 1.00104258]
83,[ 0.18942137  0.17506435 -0.1532058   1.        ],[0.10393752 0.09709466 1.03564715],True,[0.14712186 0.13695812 1.00104258]
84,[ 0.18995594  0.17534836 -0.15221594  1.        ],[0.10627297 0.09930245 1.03343961],True,[0.14712186 0.13695812 1.00104258]
85,[ 0.19054758  0.1756522  -0.15112221  1.        ],[0.10860775 0.10151169 1.031237  ],True,[0.14712186 0.13695812 1.00104258]
86,[ 0.19120802  0.17597819 -0.14990388  1.        ],[0.11094174 0.10372247 1.02903835],True,[0.14712186 0.13695812 1.00104258]
87,[ 0.19195287  0.17633107 -0.14853097  1.        ],[0.11327257 0.10593437 1.02684294],True,[0.14712186 0.13695812 1.00104258]
88,[ 0.19280794  0.1767135  -0.14696066  1.        ],[0.11559759 0.10814678 1.02465336],True,[0.14712186 0.13695812 1.00104258]
89,[ 0.19380071  0.17712256 -0.14515123  1.        ],[0.11791968 0.11036035 1.02247461],True,[0.14712186 0.13695812 1.00104258]
90,[ 0  0  0 -1],[0.11925505 0.11167156 1.02136384],True,[0.14712186 0.13695812 1.00104258]
91,[ 0  0  0 -1],[0.11995944 0.11235994 1.0214373 ],True,[0.14712186 0.13695812 1.00104258]
92,[ 0  0  0 -1],[0.12056569 0.11286532 1.02177042],True,[0.14712186 0.13695812 1.00104258]
93,[ 0  0  0 -1],[0.12109343 0.113222   1.0221048 ],True,[0.14712186 0.13695812 1.00104258]
94,[ 0  0  0 -1],[0.12152424 0.11348539 1.02237822],True,[0.14712186 0.13695812 1.00104258]
95,[ 0  0  0 -1],[0.12185056 0.11368806 1.02257852],True,[0.14712186 0.13695812 1.00104258]
96,[ 0  0  0 -1],[0.12209108 0.11384632 1.02275525],True,[0.14712186 0.13695812 1.00104258]
97,[ 0  0  0 -1],[0.12226176 0.11397306 1.02288999],True,[0.14712186 0.13695812 1.00104258]
98,[ 0  0  0 -1],[0.12239062 0.11407918 1.02298817],True,[0.14712186 0.13695812 1.00104258]
99,[ 0  0  0 -1],[0.12250135 0.11417384 1.02306889],True,[0.14712186 0.13695812 1.00104258]
100,[ 0  0  0 -1],[0.12259024 0.11426073 1.02313297],True,[0.14712186 0.13695812 1.00104258]
101,[ 0  0  0 -1],[0.12266404 0.11434139 1.02318586],True,[0.14712186 0.13695812 1.00104258]
102,[ 0  0  0 -1],[0.12272347 0.11441555 1.02322882],True,[0.14712186 0.13695812 1.00104258]
103,[ 0  0  0 -1],[0.12276843 0.11448122 1.02326193],True,[0.14712186 0.13695812 1.00104258]
104,[ 0  0  0 -1],[0.12280268 0.11454049 1.02328772],True,[0.14712186 0.13695812 1.00104258]
105,[ 0  0  0 -1],[0.12282861 0.11459499 1.02330787],True,[0.14712186 0.13695812 1.00104258]
106,[ 0  0  0 -1],[0.12284802 0.11464555 1.0233236 ],True,[0.14712186 0.13695812 1.00104258]
107,[ 0  0  0 -1],[0.12286228 0.11469269 1.02333584],True,[0.14712186 0.13695812 1.00104258]
108,[ 0  0  0 -1],[0.12287252 0.11473677 1.02334534],True,[0.14712186 0.13695812 1.00104258]
109,[ 0  0  0 -1],[0.12287962 0.11477807 1.02335269],True,[0.14712186 0.13695812 1.00104258]
110,[ 0  0  0 -1],[0.12288436 0.11481683 1.02335871],True,[0.14712186 0.13695812 1.00104258]
111,[ 0  0  0 -1],[0.12288728 0.11485327 1.02336378],True,[0.14712186 0.13695812 1.00104258]
112,[ 0  0  0 -1],[0.12288878 0.11488755 1.02336808],True,[0.14712186 0.13695812 1.00104258]
113,[ 0  0  0 -1],[0.1228892  0.11491984 1.02337177],True,[0.14712186 0.13695812 1.00104258]
114,[ 0  0  0 -1],[0.12288881 0.11495029 1.02337497],True,[0.14712186 0.13695812 1.00104258]
115,[ 0  0  0 -1],[0.12288781 0.11497901 1.02337778],True,[0.14712186 0.13695812 1.00104258]
116,[ 0  0  0 -1],[0.12288636 0.11500612 1.02338028],True,[0.14712186 0.13695812 1.00104258]
117,[ 0  0  0 -1],[0.1228846  0.11503174 1.02338252],True,[0.14712186 0.13695812 1.00104258]
118,[ 0  0  0 -1],[0.12288263 0.11505594 1.02338457],True,[0.14712186 0.13695812 1.00104258]
119,[ 0  0  0 -1],[0.12288056 0.11507884 1.02338647],True,[0.14712186 0.13695812 1.00104258]
120,[ 0  0  0 -1],[0.12287865 0.11510056 1.02338833],True,[0.14712186 0.13695812 1.00104258]
121,[ 0  0  0 -1],[0.12287693 0.11512116 1.02339018],True,[0.14712186 0.13695812 1.00104258]
122,[ 0  0  0 -1],[0.12287538 0.11514071 1.023392  ],True,[0.14712186 0.13695812 1.00104258]
123,[ 0  0  0 -1],[0.12287401 0.11515925 1.02339381],True,[0.14712186 0.13695812 1.00104258]
124,[ 0  0  0 -1],[0.12287279 0.11517685 1.0233956 ],True,[0.14712186 0.13695812 1.00104258]
