step,action,eef_pos,good,drop_pos
15,[ 0.12192769  0.11678335 -0.24798243  1.        ],[0.01018981 0.12107914 1.13793411],True,[0.11871873 0.22492319 0.91791748]
16,[ 0.12221685  0.11694111 -0.24776565  1.        ],[0.01158558 0.12250722 1.1344365 ],True,[0.11871873 0.22492319 0.91791748]
17,[ 0.12249053  0.11709715 -0.24755671  1.        ],[0.0129997  0.12393956 1.13095338],True,[0.11871873 0.22492319 0.91791748]
18,[ 0.1227499   0.11725165 -0.24735503  1.        ],[0.01443029 0.12537587 1.12748328],True,[0.11871873 0.22492319 0.91791748]
19,[ 0.12299666  0.11740503 -0.24715963  1.        ],[0.01587531 0.12681579 1.12402465],True,[0.11871873 0.22492319 0.91791748]
20,[ 0.12323281  0.11755785 -0.24696928  1.        ],[0.01733274 0.12825888 1.1205759 ],True,[0.11871873 0.22492319 0.91791748]
21,[ 0.12346048  0.11771077 -0.24678267  1.        ],[0.01880067 0.12970471 1.11713556],True,[0.11871873 0.22492319 0.91791748]
22,[ 0.12368175  0.11786446 -0.24659845  1.        ],[0.02027736 0.13115286 1.1137023 ],True,[0.11871873 0.22492319 0.91791748]
23,[ 0.12389859  0.1180196  -0.24641533  1.        ],[0.02176135 0.13260299 1.11027499],True,[0.11871873 0.22492319 0.91791748]
24,[ 0.12411277  0.11817682 -0.24623212  1.        ],[0.0232514  0.1340548  1.10685269],True,[0.11871873 0.22492319 0.91791748]
25,[ 0.12432583  0.11833669 -0.24604779  1.        ],[0.02474653 0.13550805 1.10343464],True,[0.11871873 0.22492319 0.91791748]
26,[ 0.12453908  0.11849972 -0.24586141  1.        ],[0.02624601 0.13696259 1.10002028],True,[0.11871873 0.22492319 0.91791748]
27,[ 0.12475359  0.11866636 -0.24567221  1.        ],[0.02774928 0.13841831 1.09660921],True,[0.11871873 0.22492319 0.91791748]
28,[ 0.12497021  0.11883696 -0.24547958  1.        ],[0.02925599 0.13987516 1.09320113],True,[0.11871873 0.22492319 0.91791748]
29,[ 0.12518959  0.11901186 -0.24528298  1.        ],[0.03076592 0.14133316 1.08979591],True,[0.11871873 0.22492319 0.91791748]
30,[ 0.12541222  0.11919132 -0.24508204  1.        ],[0.03227898 0.14279234 1.08639345],True,[0.11871873 0.22492319 0.91791748]
31,[ 0.12563844  0.11937554 -0.24487642  1.        ],[0.03379515 0.14425278 1.08299377],True,[0.11871873 0.22492319 0.91791748]
32,[ 0.12586849  0.11956471 -0.2446659   1.        ],[0.0353145  0.14571458 1.07959692],True,[0.11871873 0.22492319 0.91791748]
33,[ 0.12610253  0.11975899 -0.24445027  1.        ],[0.03683712 0.14717787 1.07620297],True,[0.11871873 0.22492319 0.91791748]
34,[ 0.12634067  0.11995852 -0.24422938  1.        ],[0.03836314 0.14864277 1.07281202],True,[0.11871873 0.22492319 0.91791748]
35,[ 0.12658298  0.12016342 -0.24400308  1.        ],[0.03989269 0.15010944 1.06942421],True,[0.11871873 0.22492319 0.91791748]
36,[ 0.12682951  0.12037381 -0.24377125  1.        ],[0.0414253  0.15158015 1.06603975],True,[0.11871873 0.22492319 0.91791748]
37,[ 0.12708167  0.12058666 -0.24353461  1.        ],[0.04295731 0.1530685  1.0626598 ],True,[0.11871873 0.22492319 0.91791748]
38,[ 0.12734814  0.1207813  -0.24329885  1.        ],[0.04448906 0.15457408 1.05928482],True,[0.11871873 0.22492319 0.91791748]
39,[ 0.12762908  0.12095691 -0.24306428  1.        ],[0.04602337 0.15608806 1.05591417],True,[0.11871873 0.22492319 0.91791748]
40,[ 0.12791913  0.12112643 -0.24282727  1.        ],[0.04756172 0.15760616 1.05254741],True,[0.11871873 0.22492319 0.91791748]
41,[ 0.12821576  0.1212966  -0.24258577  1.        ],[0.04910452 0.15912741 1.04918446],True,[0.11871873 0.22492319 0.91791748]
42,[ 0.12851857  0.12146914 -0.24233907  1.        ],[0.05065198 0.16065141 1.04582537],True,[0.11871873 0.22492319 0.91791748]
43,[ 0.12882752  0.12164493 -0.24208672  1.        ],[0.05220427 0.16217787 1.0424702 ],True,[0.11871873 0.22492319 0.91791748]
44,[ 0.12914272  0.12182465 -0.24182827  1.        ],[0.0537615  0.16370666 1.03911903],True,[0.11871873 0.22492319 0.91791748]
45,[ 0.12946437  0.12200889 -0.24156326  1.        ],[0.05532375 0.16523766 1.0357719 ],True,[0.11871873 0.22492319 0.91791748]
46,[ 0.12979277  0.12219817 -0.2412912   1.        ],[0.0568911  0.16677085 1.03242888],True,[0.11871873 0.22492319 0.91791748]
47,[ 0.13012832  0.12239295 -0.24101159  1.        ],[0.0584636  0.16830625 1.02909002],True,[0.11871873 0.22492319 0.91791748]
48,[ 0.13047151  0.12259366 -0.24072386  1.        ],[0.06004128 0.1698439  1.02575539],True,[0.11871873 0.22492319 0.91791748]
49,[ 0.1308229   0.12280073 -0.24042743  1.        ],[0.0616242  0.17138386 1.02242506],True,[0.11871873 0.22492319 0.91791748]
50,[ 0.13118314  0.12301456 -0.24012164  1.        ],[0.0632124  0.17292621 1.01909908],True,[0.11871873 0.22492319 0.91791748]
51,[ 0.13155295  0.12323562 -0.23980576  1.        ],[0.06480593 0.17447104 1.01577755],True,[0.11871873 0.22492319 0.91791748]
52,[ 0.13193313  0.12346438 -0.23947901  1.        ],[0.06640484 0.17601844 1.01246054],True,[0.11871873 0.22492319 0.91791748]
53,[ 0.13232457  0.12370138 -0.23914049  1.        ],[0.0680092  0.1775685  1.00914817],True,[0.11871873 0.22492319 0.91791748]
54,[ 0.13272825  0.12394721 -0.23878924  1.        ],[0.06961909 0.17912134 1.00584055],True,[0.11871873 0.22492319 0.91791748]
55,[ 0.13314526  0.12420254 -0.23842414  1.        ],[0.0712346  0.18067703 1.00253779],True,[0.11871873 0.22492319 0.91791748]
56,[ 0.1335768   0.12446812 -0.23804395  1.        ],[0.07285583 0.1822357  0.99924005],True,[0.11871873 0.22492319 0.91791748]
57,[ 0.13402424  0.12474481 -0.23764729  1.        ],[0.0744829  0.18379744 0.99594747],True,[0.11871873 0.22492319 0.91791748]
58,[ 0.13448907  0.12503358 -0.23723258  1.        ],[0.07611595 0.18536237 0.99266023],True,[0.11871873 0.22492319 0.91791748]
59,[ 0.13497301  0.12533554 -0.23679799  1.        ],[0.07775513 0.18693063 0.98937852],True,[0.11871873 0.22492319 0.91791748]
60,[ 0.13547799  0.12565196 -0.23634149  1.        ],[0.07940062 0.18850233 0.98610257],True,[0.11871873 0.22492319 0.91791748]
61,[ 0.13600623  0.1259843  -0.23586069  1.        ],[0.08105261 0.19007762 0.98283261],True,[0.11871873 0.22492319 0.91791748]
62,[ 0.13656027  0.12633423 -0.23535283  1.        ],[0.08271134 0.19165668 0.97956892],True,[0.11871873 0.22492319 0.91791748]
63,[ 0.13714306  0.12670372 -0.23481471  1.        ],[0.08437704 0.19323968 0.9763118 ],True,[0.11871873 0.22492319 0.91791748]
64,[ 0.13775804  0.12709504 -0.23424255  1.        ],[0.08605    0.19482682 0.97306159],True,[0.11871873 0.22492319 0.91791748]
65,[ 0.13840928  0.12751086 -0.23363187  1.        ],[0.08773056 0.19641833 0.96981869],True,[0.11871873 0.22492319 0.91791748]
66,[ 0.1391016   0.12795437 -0.2329773   1.        ],[0.08941907 0.19801447 0.96658355],True,[0.11871873 0.22492319 0.91791748]
67,[ 0  0  0 -1],[0.09039823 0.19901054 0.96490459],True,[0.11871873 0.22492319 0.91791748]
68,[ 0  0  0 -1],[0.09088977 0.19964592 0.96478588],True,[0.11871873 0.22492319 0.91791748]
69,[ 0  0  0 -1],[0.09129155 0.20016499 0.9649854 ],True,[0.11871873 0.22492319 0.91791748]
70,[ 0  0  0 -1],[0.09162151 0.20057169 0.96520316],True,[0.11871873 0.22492319 0.91791748]
71,[ 0  0  0 -1],[0.09186864 0.20088626 0.96537193],True,[0.11871873 0.22492319 0.91791748]
72,[ 0  0  0 -1],[0.09202648 0.20111786 0.96548267],True,[0.11871873 0.22492319 0.91791748]
73,[ 0  0  0 -1],[0.09214048 0.20129771 0.96557695],True,[0.11871873 0.22492319 0.91791748]
74,[ 0  0  0 -1],[0.09223036 0.20144309 0.96565474],True,[0.11871873 0.22492319 0.91791748]
75,[ 0  0  0 -1],[0.09231232 0.20156673 0.96572007],True,[0.11871873 0.22492319 0.91791748]
76,[ 0  0  0 -1],[0.09237879 0.20167445 0.96577207],True,[0.11871873 0.22492319 0.91791748]
77,[ 0  0  0 -1],[0.09243235 0.20177212 0.96581442],True,[0.11871873 0.22492319 0.91791748]
78,[ 0  0  0 -1],[0.09247049 0.20186245 0.96584746],True,[0.11871873 0.22492319 0.91791748]
79,[ 0  0  0 -1],[0.09249561 0.20194802 0.96587309],True,[0.11871873 0.22492319 0.91791748]
80,[ 0  0  0 -1],[0.0925103  0.20203074 0.96589287],True,[0.11871873 0.22492319 0.91791748]
81,[ 0  0  0 -1],[0.09251659 0.20211163 0.96590795],True,[0.11871873 0.22492319 0.91791748]
82,[ 0  0  0 -1],[0.0925168  0.20218948 0.96591935],True,[0.11871873 0.22492319 0.91791748]
83,[ 0  0  0 -1],[0.09251279 0.2022633  0.96592791],True,[0.11871873 0.22492319 0.91791748]
84,[ 0  0  0 -1],[0.09250581 0.20233297 0.96593431],True,[0.11871873 0.22492319 0.91791748]
85,[ 0  0  0 -1],[0.09249676 0.20239856 0.96593906],True,[0.11871873 0.22492319 0.91791748]
86,[ 0  0  0 -1],[0.09248632 0.20246025 0.96594258],True,[0.11871873 0.22492319 0.91791748]
87,[ 0  0  0 -1],[0.09247509 0.20251827 0.96594548],True,[0.11871873 0.22492319 0.91791748]
88,[ 0  0  0 -1],[0.0924634  0.20257288 0.96594798],True,[0.11871873 0.22492319 0.91791748]
89,[ 0  0  0 -1],[0.0924515  0.20262431 0.96595014],True,[0.11871873 0.22492319 0.91791748]
90,[ 0  0  0 -1],[0.09243958 0.20267278 0.96595204],True,[0.11871873 0.22492319 0.91791748]
91,[ 0  0  0 -1],[0.09242777 0.20271851 0.96595374],True,[0.11871873 0.22492319 0.91791748]
92,[ 0  0  0 -1],[0.09241618 0.20276168 0.96595527],True,[0.11871873 0.22492319 0.91791748]
93,[ 0  0  0 -1],[0.09240489 0.20280248 0.96595668],True,[0.11871873 0.22492319 0.91791748]
94,[ 0  0  0 -1],[0.09239395 0.20284107 0.96595798],True,[0.11871873 0.22492319 0.91791748]
95,[ 0  0  0 -1],[0.09238339 0.20287759 0.9659592 ],True,[0.11871873 0.22492319 0.91791748]
96,[ 0  0  0 -1],[0.09237329 0.20291219 0.96596038],True,[0.11871873 0.22492319 0.91791748]
97,[ 0  0  0 -1],[0.09236379 0.20294505 0.96596159],True,[0.11871873 0.22492319 0.91791748]
98,[ 0  0  0 -1],[0.09235489 0.20297625 0.96596283],True,[0.11871873 0.22492319 0.91791748]
99,[ 0  0  0 -1],[0.09234653 0.20300589 0.96596409],True,[0.11871873 0.22492319 0.91791748]
100,[ 0  0  0 -1],[0.0923387  0.20303405 0.96596536],True,[0.11871873 0.22492319 0.91791748]
101,[ 0  0  0 -1],[0.09233135 0.20306082 0.96596666],True,[0.11871873 0.22492319 0.91791748]
