step,action,eef_pos,good,drop_pos
31,[-0.12017551 -0.00823535 -0.27475448  1.        ],[ 0.13459598 -0.03428226  1.051595  ],True,[ 0.09844061 -0.03682592  0.96882342]
32,[-0.12003859 -0.00844514 -0.27480796  1.        ],[ 0.13294708 -0.03433336  1.04790926],True,[ 0.09844061 -0.03682592  0.96882342]
33,[-0.11992246 -0.00866255 -0.2748519   1.        ],[ 0.13131051 -0.03438738  1.04423057],True,[ 0.09844061 -0.03682592  0.96882342]
34,[-0.11982336 -0.00888941 -0.27488787  1.        ],[ 0.12968353 -0.03444423  1.04055721],True,[ 0.09844061 -0.03682592  0.96882342]
35,[-0.11973751 -0.00912776 -0.27491747  1.        ],[ 0.12806377 -0.03450385  1.03688773],True,[ 0.09844061 -0.03682592  0.96882342]
36,[ 0  0  0 -1],[ 0.12703321 -0.03451795  1.03480047],True,[ 0.09844061 -0.03682592  0.96882342]
37,[ 0  0  0 -1],[ 0.12636761 -0.0344975   1.03401771],True,[ 0.09844061 -0.03682592  0.96882342]
38,[ 0  0  0 -1],[ 0.12578508 -0.03446247  1.03350161],True,[ 0.09844061 -0.03682592  0.96882342]
39,[ 0  0  0 -1],[ 0.12528767 -0.03441657  1.03308696],True,[ 0.09844061 -0.03682592  0.96882342]
40,[ 0  0  0 -1],[ 0.12488077 -0.03437347  1.03274441],True,[ 0.09844061 -0.03682592  0.96882342]
41,[ 0  0  0 -1],[ 0.12456435 -0.03433672  1.03246806],True,[ 0.09844061 -0.03682592  0.96882342]
42,[ 0  0  0 -1],[ 0.12436455 -0.03430961  1.03229724],True,[ 0.09844061 -0.03682592  0.96882342]
43,[ 0  0  0 -1],[ 0.12423822 -0.03428827  1.03220048],True,[ 0.09844061 -0.03682592  0.96882342]
44,[ 0  0  0 -1],[ 0.12414557 -0.03427036  1.03213473],True,[ 0.09844061 -0.03682592  0.96882342]
45,[ 0  0  0 -1],[ 0.12406178 -0.03425434  1.03207923],True,[ 0.09844061 -0.03682592  0.96882342]
46,[ 0  0  0 -1],[ 0.12399131 -0.03424029  1.03203412],True,[ 0.09844061 -0.03682592  0.96882342]
47,[ 0  0  0 -1],[ 0.12393436 -0.03422825  1.03199826],True,[ 0.09844061 -0.03682592  0.96882342]
48,[ 0  0  0 -1],[ 0.12388882 -0.03421777  1.03196987],True,[ 0.09844061 -0.03682592  0.96882342]
49,[ 0  0  0 -1],[ 0.12385249 -0.0342086   1.03194743],True,[ 0.09844061 -0.03682592  0.96882342]
50,[ 0  0  0 -1],[ 0.12382351 -0.03420054  1.03192971],True,[ 0.09844061 -0.03682592  0.96882342]
51,[ 0  0  0 -1],[ 0.12380038 -0.03419346  1.03191575],True,[ 0.09844061 -0.03682592  0.96882342]
52,[ 0  0  0 -1],[ 0.1237819  -0.03418723  1.03190476],True,[ 0.09844061 -0.03682592  0.96882342]
53,[ 0  0  0 -1],[ 0.12376712 -0.03418175  1.03189615],True,[ 0.09844061 -0.03682592  0.96882342]
54,[ 0  0  0 -1],[ 0.12375526 -0.03417691  1.03188941],True,[ 0.09844061 -0.03682592  0.96882342]
55,[ 0  0  0 -1],[ 0.12374572 -0.03417266  1.03188409],True,[ 0.09844061 -0.03682592  0.96882342]
56,[ 0  0  0 -1],[ 0.12373796 -0.03416891  1.03187962],True,[ 0.09844061 -0.03682592  0.96882342]
57,[ 0  0  0 -1],[ 0.12373164 -0.03416562  1.03187578],True,[ 0.09844061 -0.03682592  0.96882342]
58,[ 0  0  0 -1],[ 0.12372646 -0.03416272  1.03187245],True,[ 0.09844061 -0.03682592  0.96882342]
59,[ 0  0  0 -1],[ 0.1237222  -0.03416017  1.03186952],True,[ 0.09844061 -0.03682592  0.96882342]
60,[ 0  0  0 -1],[ 0.12371867 -0.03415794  1.03186692],True,[ 0.09844061 -0.03682592  0.96882342]
61,[ 0  0  0 -1],[ 0.12371572 -0.03415599  1.03186458],True,[ 0.09844061 -0.03682592  0.96882342]
62,[ 0  0  0 -1],[ 0.12371324 -0.03415429  1.03186245],True,[ 0.09844061 -0.03682592  0.96882342]
63,[ 0  0  0 -1],[ 0.12371104 -0.03415281  1.03186045],True,[ 0.09844061 -0.03682592  0.96882342]
64,[ 0  0  0 -1],[ 0.12370887 -0.03415152  1.03185848],True,[ 0.09844061 -0.03682592  0.96882342]
65,[ 0  0  0 -1],[ 0.12370672 -0.03415031  1.03185654],True,[ 0.09844061 -0.03682592  0.96882342]
66,[ 0  0  0 -1],[ 0.12370459 -0.03414912  1.03185462],True,[ 0.09844061 -0.03682592  0.96882342]
67,[ 0  0  0 -1],[ 0.1237025  -0.03414794  1.03185273],True,[ 0.09844061 -0.03682592  0.96882342]
68,[ 0  0  0 -1],[ 0.12370042 -0.03414678  1.03185085],True,[ 0.09844061 -0.03682592  0.96882342]
69,[ 0  0  0 -1],[ 0.12369837 -0.03414562  1.031849  ],True,[ 0.09844061 -0.03682592  0.96882342]
70,[ 0  0  0 -1],[ 0.12369635 -0.03414448  1.03184717],True,[ 0.09844061 -0.03682592  0.96882342]
