step,action,eef_pos,good,drop_pos
50,[0.  0.  0.3 1. ],[ 0.18445744 -0.09238506  0.98709089],False,[-0.10626437 -0.12755968  1.03604047]
51,[0.  0.  0.3 1. ],[ 0.18434041 -0.09242773  0.9909279 ],False,[-0.10626437 -0.12755968  1.03604047]
52,[0.  0.  0.3 1. ],[ 0.18422354 -0.09247266  0.99476459],False,[-0.10626437 -0.12755968  1.03604047]
53,[0.  0.  0.3 1. ],[ 0.18410692 -0.09251984  0.998601  ],False,[-0.10626437 -0.12755968  1.03604047]
54,[0.  0.  0.3 1. ],[ 0.1839907  -0.09256875  1.0024372 ],False,[-0.10626437 -0.12755968  1.03604047]
55,[0.  0.  0.3 1. ],[ 0.18387506 -0.09261854  1.00627326],False,[-0.10626437 -0.12755968  1.03604047]
56,[0.  0.  0.3 1. ],[ 0.18376018 -0.09266854  1.01010923],False,[-0.10626437 -0.12755968  1.03604047]
57,[0.  0.  0.3 1. ],[ 0.18364615 -0.09271827  1.01394514],False,[-0.10626437 -0.12755968  1.03604047]
58,[0.  0.  0.3 1. ],[ 0.18353305 -0.09276744  1.01778104],False,[-0.10626437 -0.12755968  1.03604047]
59,[0.  0.  0.3 1. ],[ 0.18342092 -0.09281587  1.02161693],False,[-0.10626437 -0.12755968  1.03604047]
60,[0.  0.  0.3 1. ],[ 0.18330977 -0.09286351  1.02545284],False,[-0.10626437 -0.12755968  1.03604047]
61,[0.  0.  0.3 1. ],[ 0.18319962 -0.09291033  1.02928876],False,[-0.10626437 -0.12755968  1.03604047]
62,[0.  0.  0.3 1. ],[ 0.18309044 -0.09295637  1.03312469],False,[-0.10626437 -0.12755968  1.03604047]
63,[0.  0.  0.3 1. ],[ 0.18298223 -0.09300168  1.03696062],False,[-0.10626437 -0.12755968  1.03604047]
64,[ 0  0  0 -1],[ 0.18289301 -0.09303359  1.03895346],False,[-0.10626437 -0.12755968  1.03604047]
65,[ 0  0  0 -1],[ 0.182836   -0.09304172  1.03926012],False,[-0.10626437 -0.12755968  1.03604047]
66,[ 0  0  0 -1],[ 0.18279097 -0.09304374  1.03923409],False,[-0.10626437 -0.12755968  1.03604047]
67,[ 0  0  0 -1],[ 0.18274587 -0.09304016  1.03916063],False,[-0.10626437 -0.12755968  1.03604047]
68,[ 0  0  0 -1],[ 0.18270624 -0.09303514  1.03908407],False,[-0.10626437 -0.12755968  1.03604047]
69,[ 0  0  0 -1],[ 0.18267313 -0.09303016  1.03901233],False,[-0.10626437 -0.12755968  1.03604047]
70,[ 0  0  0 -1],[ 0.18266536 -0.09302919  1.03899169],False,[-0.10626437 -0.12755968  1.03604047]
71,[ 0  0  0 -1],[ 0.18266461 -0.09303035  1.03899186],False,[-0.10626437 -0.12755968  1.03604047]
72,[ 0  0  0 -1],[ 0.18266382 -0.0930321   1.03899205],False,[-0.10626437 -0.12755968  1.03604047]
73,[ 0  0  0 -1],[ 0.18266288 -0.09303423  1.03899189],False,[-0.10626437 -0.12755968  1.03604047]
74,[ 0  0  0 -1],[ 0.18266182 -0.09303672  1.03899147],False,[-0.10626437 -0.12755968  1.03604047]
75,[ 0  0  0 -1],[ 0.18266067 -0.09303953  1.03899086],False,[-0.10626437 -0.12755968  1.03604047]
76,[ 0  0  0 -1],[ 0.18265955 -0.09304199  1.03899015],False,[-0.10626437 -0.12755968  1.03604047]
77,[ 0  0  0 -1],[ 0.1826585  -0.09304391  1.03898944],False,[-0.10626437 -0.12755968  1.03604047]
78,[ 0  0  0 -1],[ 0.1826575  -0.09304553  1.03898872],False,[-0.10626437 -0.12755968  1.03604047]
79,[ 0  0  0 -1],[ 0.18265654 -0.09304691  1.038988  ],False,[-0.10626437 -0.12755968  1.03604047]
80,[ 0  0  0 -1],[ 0.18265562 -0.09304807  1.03898728],False,[-0.10626437 -0.12755968  1.03604047]
81,[ 0  0  0 -1],[ 0.18265474 -0.09304905  1.03898657],False,[-0.10626437 -0.12755968  1.03604047]
82,[ 0  0  0 -1],[ 0.18265388 -0.09304985  1.03898586],False,[-0.10626437 -0.12755968  1.03604047]
83,[ 0  0  0 -1],[ 0.18265304 -0.09305055  1.03898515],False,[-0.10626437 -0.12755968  1.03604047]
84,[ 0  0  0 -1],[ 0.18265222 -0.09305123  1.03898445],False,[-0.10626437 -0.12755968  1.03604047]
85,[ 0  0  0 -1],[ 0.18265141 -0.0930519   1.03898375],False,[-0.10626437 -0.12755968  1.03604047]
86,[ 0  0  0 -1],[ 0.1826506  -0.09305256  1.03898307],False,[-0.10626437 -0.12755968  1.03604047]
87,[ 0  0  0 -1],[ 0.18264981 -0.09305321  1.03898239],False,[-0.10626437 -0.12755968  1.03604047]
88,[ 0  0  0 -1],[ 0.18264902 -0.09305385  1.03898172],False,[-0.10626437 -0.12755968  1.03604047]
89,[ 0  0  0 -1],[ 0.18264825 -0.09305449  1.03898106],False,[-0.10626437 -0.12755968  1.03604047]
90,[ 0  0  0 -1],[ 0.18264748 -0.09305512  1.03898041],False,[-0.10626437 -0.12755968  1.03604047]
91,[ 0  0  0 -1],[ 0.18264673 -0.09305574  1.03897977],False,[-0.10626437 -0.12755968  1.03604047]
92,[ 0  0  0 -1],[ 0.18264598 -0.09305635  1.03897913],False,[-0.10626437 -0.12755968  1.03604047]
93,[ 0  0  0 -1],[ 0.18264524 -0.09305695  1.0389785 ],False,[-0.10626437 -0.12755968  1.03604047]
94,[ 0  0  0 -1],[ 0.18264451 -0.09305754  1.03897788],False,[-0.10626437 -0.12755968  1.03604047]
95,[ 0  0  0 -1],[ 0.18264379 -0.09305813  1.03897727],False,[-0.10626437 -0.12755968  1.03604047]
96,[ 0  0  0 -1],[ 0.18264308 -0.09305871  1.03897666],False,[-0.10626437 -0.12755968  1.03604047]
97,[ 0  0  0 -1],[ 0.18264237 -0.09305928  1.03897606],False,[-0.10626437 -0.12755968  1.03604047]
98,[ 0  0  0 -1],[ 0.18264168 -0.09305985  1.03897547],False,[-0.10626437 -0.12755968  1.03604047]
