step,action,eef_pos,good,drop_pos
29,[ 0.20011819  0.18107339 -0.13101578  1.        ],[-0.10588261 -0.07758382  1.10740042],True,[0.07360033 0.08461645 0.99018964]
30,[ 0.20030472  0.18101709 -0.13080838  1.        ],[-0.10341898 -0.07516306  1.10550386],True,[0.07360033 0.08461645 0.99018964]
31,[ 0.20048817  0.18096276 -0.13060235  1.        ],[-0.10094831 -0.07274539  1.10361356],True,[0.07360033 0.08461645 0.99018964]
32,[ 0.20066898  0.18091025 -0.13039725  1.        ],[-0.09847117 -0.07033064  1.10172911],True,[0.07360033 0.08461645 0.99018964]
33,[ 0.20084761  0.18085942 -0.13019259  1.        ],[-0.09598818 -0.06791869  1.09985007],True,[0.07360033 0.08461645 0.99018964]
34,[ 0.20102458  0.18081008 -0.12998783  1.        ],[-0.09349988 -0.06550941  1.09797607],True,[0.07360033 0.08461645 0.99018964]
35,[ 0.20120038  0.18076207 -0.12978243  1.        ],[-0.0910068  -0.06310272  1.09610677],True,[0.07360033 0.08461645 0.99018964]
36,[ 0.20137549  0.18071526 -0.12957588  1.        ],[-0.08850935 -0.06069852  1.09424187],True,[0.07360033 0.08461645 0.99018964]
37,[ 0.20155031  0.18066951 -0.1293677   1.        ],[-0.08600792 -0.05829676  1.09238113],True,[0.07360033 0.08461645 0.99018964]
38,[ 0.2017252   0.18062472 -0.12915747  1.        ],[-0.08350278 -0.05589739  1.09052437],True,[0.07360033 0.08461645 0.99018964]
39,[ 0.20190048  0.18058083 -0.1289448   1.        ],[-0.08099418 -0.05350038  1.08867147],True,[0.07360033 0.08461645 0.99018964]
40,[ 0.20207638  0.18053778 -0.12872935  1.        ],[-0.07848227 -0.05110572  1.08682232],True,[0.07360033 0.08461645 0.99018964]
41,[ 0.20225312  0.18049555 -0.12851082  1.        ],[-0.07596718 -0.0487134   1.08497688],True,[0.07360033 0.08461645 0.99018964]
42,[ 0.20243085  0.18045413 -0.12828896  1.        ],[-0.07344898 -0.04632342  1.08313512],True,[0.07360033 0.08461645 0.99018964]
43,[ 0.20260969  0.18041354 -0.12806354  1.        ],[-0.07092772 -0.04393578  1.08129705],True,[0.07360033 0.08461645 0.99018964]
44,[ 0.20278974  0.18037379 -0.12783434  1.        ],[-0.06840343 -0.04155048  1.07946268],True,[0.07360033 0.08461645 0.99018964]
45,[ 0.20297108  0.18033492 -0.12760116  1.        ],[-0.06587612 -0.03916752  1.07763205],True,[0.07360033 0.08461645 0.99018964]
46,[ 0.20315377  0.18029697 -0.12736384  1.        ],[-0.06334577 -0.03678693  1.07580521],True,[0.07360033 0.08461645 0.99018964]
47,[ 0.20333787  0.18025999 -0.12712217  1.        ],[-0.06081238 -0.03440868  1.07398219],True,[0.07360033 0.08461645 0.99018964]
48,[ 0.20352342  0.18022403 -0.12687599  1.        ],[-0.05827594 -0.0320328   1.07216307],True,[0.07360033 0.08461645 0.99018964]
49,[ 0.20371047  0.18018915 -0.12662509  1.        ],[-0.05573642 -0.02965926  1.07034789],True,[0.07360033 0.08461645 0.99018964]
50,[ 0.20389908  0.18015539 -0.12636929  1.        ],[-0.0531938  -0.02728807  1.06853672],True,[0.07360033 0.08461645 0.99018964]
51,[ 0.20408931  0.18012282 -0.12610838  1.        ],[-0.05064807 -0.02491921  1.06672963],True,[0.07360033 0.08461645 0.99018964]
52,[ 0.20428123  0.18009148 -0.12584212  1.        ],[-0.04809922 -0.02255266  1.06492667],True,[0.07360033 0.08461645 0.99018964]
53,[ 0.20447491  0.18006143 -0.12557028  1.        ],[-0.04554721 -0.02018841  1.06312791],True,[0.07360033 0.08461645 0.99018964]
54,[ 0.20467043  0.18003271 -0.12529261  1.        ],[-0.04299205 -0.01782642  1.06133342],True,[0.07360033 0.08461645 0.99018964]
55,[ 0.2048679   0.18000538 -0.12500883  1.        ],[-0.04043371 -0.01546666  1.05954327],True,[0.07360033 0.08461645 0.99018964]
56,[ 0.20506743  0.17997947 -0.12471864  1.        ],[-0.03787217 -0.0131091   1.05775752],True,[0.07360033 0.08461645 0.99018964]
57,[ 0.20526914  0.17995504 -0.12442172  1.        ],[-0.03530742 -0.01075368  1.05597626],True,[0.07360033 0.08461645 0.99018964]
58,[ 0.20547316  0.17993212 -0.12411773  1.        ],[-0.03273945 -0.00840038  1.05419955],True,[0.07360033 0.08461645 0.99018964]
59,[ 0.20567966  0.17991075 -0.12380631  1.        ],[-0.03016822 -0.00604912  1.05242748],True,[0.07360033 0.08461645 0.99018964]
60,[ 0.20588879  0.17989095 -0.12348705  1.        ],[-0.02759373 -0.00369948  1.05066011],True,[0.07360033 0.08461645 0.99018964]
61,[ 0.20610106  0.17987229 -0.12315969  1.        ],[-0.02501587 -0.00134899  1.04889734],True,[0.07360033 0.08461645 0.99018964]
62,[ 0.20631885  0.17985168 -0.1228247   1.        ],[-2.24345404e-02  9.99108610e-04  1.04713888e+00],True,[0.07360033 0.08461645 0.99018964]
63,[ 0.20653976  0.17983369 -0.12247928  1.        ],[-0.01984971  0.00333829  1.04538493],True,[0.07360033 0.08461645 0.99018964]
64,[ 0.20675795  0.17982769 -0.12211941  1.        ],[-0.01726142  0.00566904  1.04363592],True,[0.07360033 0.08461645 0.99018964]
65,[ 0.20697338  0.17983379 -0.12174493  1.        ],[-0.01466976  0.00799408  1.04189224],True,[0.07360033 0.08461645 0.99018964]
66,[ 0.2071883   0.17984867 -0.12135678  1.        ],[-0.01207477  0.0103155   1.04015414],True,[0.07360033 0.08461645 0.99018964]
67,[ 0.20740459  0.17986974 -0.1209554   1.        ],[-0.00947649  0.01263456  1.03842182],True,[0.07360033 0.08461645 0.99018964]
68,[ 0.20762362  0.17989544 -0.12054072  1.        ],[-0.00687489  0.014952    1.03669546],True,[0.07360033 0.08461645 0.99018964]
69,[ 0.20784627  0.17992491 -0.12011226  1.        ],[-0.00426994  0.01726819  1.03497521],True,[0.07360033 0.08461645 0.99018964]
70,[ 0.20807318  0.17995785 -0.11966923  1.        ],[-0.00166159  0.01958331  1.03326124],True,[0.07360033 0.08461645 0.99018964]
71,[ 0.20830479  0.17999428 -0.11921063  1.        ],[9.50231593e-04 2.18974269e-02 1.03155373e+00],True,[0.07360033 0.08461645 0.99018964]
72,[ 0.20854148  0.18003441 -0.11873526  1.        ],[0.00356558 0.02421056 1.02985287],True,[0.07360033 0.08461645 0.99018964]
73,[ 0.20878359  0.18007859 -0.11824175  1.        ],[0.00618455 0.02652273 1.02815886],True,[0.07360033 0.08461645 0.99018964]
74,[ 0.2090315   0.18012723 -0.11772855  1.        ],[0.0088072  0.02883395 1.02647192],True,[0.07360033 0.08461645 0.99018964]
75,[ 0.20928564  0.18018077 -0.11719391  1.        ],[0.01143368 0.03114427 1.02479231],True,[0.07360033 0.08461645 0.99018964]
76,[ 0.20954641  0.18023975 -0.11663592  1.        ],[0.01406441 0.03345381 1.02311929],True,[0.07360033 0.08461645 0.99018964]
77,[ 0.20981479  0.18030591 -0.11604971  1.        ],[0.01669745 0.0357625  1.02145136],True,[0.07360033 0.08461645 0.99018964]
78,[ 0.21009691  0.18037865 -0.11542457  1.        ],[0.0193306  0.03807025 1.01978743],True,[0.07360033 0.08461645 0.99018964]
79,[ 0.2104001   0.1804565  -0.11474863  1.        ],[0.02196227 0.04037699 1.01812685],True,[0.07360033 0.08461645 0.99018964]
80,[ 0.21073139  0.18053819 -0.11400983  1.        ],[0.02459129 0.04268266 1.01646931],True,[0.07360033 0.08461645 0.99018964]
81,[ 0.21109797  0.18062255 -0.11319514  1.        ],[0.02721685 0.04498719 1.01481466],True,[0.07360033 0.08461645 0.99018964]
82,[ 0.21150764  0.18070855 -0.11228953  1.        ],[0.02983814 0.0472905  1.0131622 ],True,[0.07360033 0.08461645 0.99018964]
83,[ 0.21197063  0.18079543 -0.11127203  1.        ],[0.03245307 0.04959232 1.01151089],True,[0.07360033 0.08461645 0.99018964]
84,[ 0.21250297  0.1808804  -0.11011253  1.        ],[0.03505897 0.05189221 1.00986173],True,[0.07360033 0.08461645 0.99018964]
85,[ 0.21312322  0.18095613 -0.1087813   1.        ],[0.03765712 0.05419012 1.00821838],True,[0.07360033 0.08461645 0.99018964]
86,[ 0.21384034  0.1810182  -0.10726005  1.        ],[0.04025157 0.0564863  1.00658541],True,[0.07360033 0.08461645 0.99018964]
87,[ 0.2146567   0.18106592 -0.10553499  1.        ],[0.0428464  0.05878096 1.00496728],True,[0.07360033 0.08461645 0.99018964]
88,[ 0.21557583  0.18109899 -0.10358677  1.        ],[0.04544532 0.06107428 1.00336831],True,[0.07360033 0.08461645 0.99018964]
89,[ 0  0  0 -1],[0.04692072 0.06240177 1.00256059],True,[0.07360033 0.08461645 0.99018964]
90,[ 0  0  0 -1],[0.04761441 0.06300535 1.0026392 ],True,[0.07360033 0.08461645 0.99018964]
91,[ 0  0  0 -1],[0.04815803 0.06340531 1.00290294],True,[0.07360033 0.08461645 0.99018964]
92,[ 0  0  0 -1],[0.04859932 0.06365228 1.00315317],True,[0.07360033 0.08461645 0.99018964]
93,[ 0  0  0 -1],[0.04893509 0.06380209 1.00334318],True,[0.07360033 0.08461645 0.99018964]
94,[ 0  0  0 -1],[0.04916094 0.06390174 1.00346686],True,[0.07360033 0.08461645 0.99018964]
95,[ 0  0  0 -1],[0.04931774 0.06397105 1.0035657 ],True,[0.07360033 0.08461645 0.99018964]
96,[ 0  0  0 -1],[0.04943618 0.06402254 1.00363945],True,[0.07360033 0.08461645 0.99018964]
97,[ 0  0  0 -1],[0.04954326 0.06406724 1.00370032],True,[0.07360033 0.08461645 0.99018964]
98,[ 0  0  0 -1],[0.04963322 0.0641075  1.00374844],True,[0.07360033 0.08461645 0.99018964]
99,[ 0  0  0 -1],[0.04970498 0.06414505 1.00378556],True,[0.07360033 0.08461645 0.99018964]
100,[ 0  0  0 -1],[0.04976101 0.06417989 1.0038139 ],True,[0.07360033 0.08461645 0.99018964]
101,[ 0  0  0 -1],[0.04980459 0.06421156 1.00383545],True,[0.07360033 0.08461645 0.99018964]
102,[ 0  0  0 -1],[0.04983857 0.06423992 1.00385228],True,[0.07360033 0.08461645 0.99018964]
103,[ 0  0  0 -1],[0.04986511 0.06426506 1.00386576],True,[0.07360033 0.08461645 0.99018964]
104,[ 0  0  0 -1],[0.04988581 0.06428736 1.0038766 ],True,[0.07360033 0.08461645 0.99018964]
105,[ 0  0  0 -1],[0.04990194 0.06430716 1.00388535],True,[0.07360033 0.08461645 0.99018964]
106,[ 0  0  0 -1],[0.04991451 0.06432476 1.00389246],True,[0.07360033 0.08461645 0.99018964]
107,[ 0  0  0 -1],[0.04992432 0.06434043 1.00389828],True,[0.07360033 0.08461645 0.99018964]
108,[ 0  0  0 -1],[0.04993197 0.0643544  1.00390308],True,[0.07360033 0.08461645 0.99018964]
109,[ 0  0  0 -1],[0.04993795 0.06436686 1.00390708],True,[0.07360033 0.08461645 0.99018964]
110,[ 0  0  0 -1],[0.04994264 0.06437798 1.00391045],True,[0.07360033 0.08461645 0.99018964]
111,[ 0  0  0 -1],[0.04994634 0.0643879  1.00391332],True,[0.07360033 0.08461645 0.99018964]
112,[ 0  0  0 -1],[0.04994927 0.06439677 1.0039158 ],True,[0.07360033 0.08461645 0.99018964]
113,[ 0  0  0 -1],[0.04995161 0.06440469 1.00391797],True,[0.07360033 0.08461645 0.99018964]
114,[ 0  0  0 -1],[0.04995351 0.06441176 1.0039199 ],True,[0.07360033 0.08461645 0.99018964]
115,[ 0  0  0 -1],[0.04995513 0.06441809 1.00392167],True,[0.07360033 0.08461645 0.99018964]
116,[ 0  0  0 -1],[0.04995677 0.06442376 1.00392339],True,[0.07360033 0.08461645 0.99018964]
117,[ 0  0  0 -1],[0.04995844 0.06442884 1.00392508],True,[0.07360033 0.08461645 0.99018964]
118,[ 0  0  0 -1],[0.04996015 0.06443339 1.00392674],True,[0.07360033 0.08461645 0.99018964]
119,[ 0  0  0 -1],[0.04996189 0.06443746 1.00392838],True,[0.07360033 0.08461645 0.99018964]
120,[ 0  0  0 -1],[0.04996365 0.06444108 1.00392999],True,[0.07360033 0.08461645 0.99018964]
121,[ 0  0  0 -1],[0.04996543 0.06444431 1.00393157],True,[0.07360033 0.08461645 0.99018964]
122,[ 0  0  0 -1],[0.04996723 0.06444718 1.00393313],True,[0.07360033 0.08461645 0.99018964]
123,[ 0  0  0 -1],[0.04996904 0.06444973 1.00393467],True,[0.07360033 0.08461645 0.99018964]
