step,action,eef_pos,good,drop_pos
16,[-0.01293049 -0.08301476 -0.2879954   1.        ],[-0.10548918 -0.17442364  1.07637453],True,[-0.11359696 -0.22772406  0.89198354]
17,[-0.01266108 -0.0832337  -0.28794418  1.        ],[-0.10585535 -0.17539008  1.07245374],True,[-0.11359696 -0.22772406  0.89198354]
18,[-0.01234941 -0.08348301 -0.28788553  1.        ],[-0.10622802 -0.17635127  1.06852801],True,[-0.11359696 -0.22772406  0.89198354]
19,[-0.01201362 -0.08375328 -0.28782123  1.        ],[-0.10659731 -0.1773113   1.06460381],True,[-0.11359696 -0.22772406  0.89198354]
20,[-0.01166821 -0.08403658 -0.28775286  1.        ],[-0.10695608 -0.17827317  1.06068581],True,[-0.11359696 -0.22772406  0.89198354]
21,[-0.01132446 -0.08432676 -0.28768169  1.        ],[-0.10729943 -0.17923891  1.05677723],True,[-0.11359696 -0.22772406  0.89198354]
22,[-0.01099086 -0.08461944 -0.28760868  1.        ],[-0.10762432 -0.18020974  1.05288006],True,[-0.11359696 -0.22772406  0.89198354]
23,[-0.01067358 -0.08491175 -0.28753447  1.        ],[-0.10795196 -0.18117471  1.04898146],True,[-0.11359696 -0.22772406  0.89198354]
24,[-0.01033564 -0.08522883 -0.28745299  1.        ],[-0.10828189 -0.1821303   1.04508108],True,[-0.11359696 -0.22772406  0.89198354]
25,[-0.00997632 -0.08557878 -0.2873617   1.        ],[-0.10860307 -0.18307996  1.04118525],True,[-0.11359696 -0.22772406  0.89198354]
26,[-0.00961487 -0.08595443 -0.28726188  1.        ],[-0.10891911 -0.18403589  1.03729588],True,[-0.11359696 -0.22772406  0.89198354]
27,[-0.00924417 -0.08633469 -0.28716     1.        ],[-0.10923463 -0.18501065  1.03341534],True,[-0.11359696 -0.22772406  0.89198354]
28,[-0.00885421 -0.08669526 -0.28706364  1.        ],[-0.10954005 -0.18598929  1.02954383],True,[-0.11359696 -0.22772406  0.89198354]
29,[-0.00846312 -0.0870628  -0.28696419  1.        ],[-0.10983135 -0.18696903  1.02568168],True,[-0.11359696 -0.22772406  0.89198354]
30,[-0.00807942 -0.08744305 -0.28685961  1.        ],[-0.11010604 -0.18795002  1.02182948],True,[-0.11359696 -0.22772406  0.89198354]
31,[-0.00770931 -0.08783633 -0.28674962  1.        ],[-0.1103621  -0.18893317  1.01798781],True,[-0.11359696 -0.22772406  0.89198354]
32,[-0.00735867 -0.08824148 -0.28663442  1.        ],[-0.1105979  -0.18991971  1.01415703],True,[-0.11359696 -0.22772406  0.89198354]
33,[-0.00703323 -0.08865665 -0.28651445  1.        ],[-0.11081227 -0.19091106  1.01033721],True,[-0.11359696 -0.22772406  0.89198354]
34,[-0.00673836 -0.08907952 -0.28639035  1.        ],[-0.11100451 -0.19190874  1.00652815],True,[-0.11359696 -0.22772406  0.89198354]
35,[-0.0064789  -0.08950746 -0.28626288  1.        ],[-0.11117453 -0.19291429  1.00272935],True,[-0.11359696 -0.22772406  0.89198354]
36,[-0.00625882 -0.08993767 -0.28613291  1.        ],[-0.11132283 -0.19392921  0.99894   ],True,[-0.11359696 -0.22772406  0.89198354]
37,[-0.00608103 -0.09036736 -0.28600133  1.        ],[-0.11145054 -0.19495482  0.99515908],True,[-0.11359696 -0.22772406  0.89198354]
38,[-0.00594711 -0.0907939  -0.28586903  1.        ],[-0.11155935 -0.1959923   0.99138532],True,[-0.11359696 -0.22772406  0.89198354]
39,[-0.00585724 -0.09121498 -0.2857368   1.        ],[-0.11165148 -0.19704254  0.98761734],True,[-0.11359696 -0.22772406  0.89198354]
40,[-0.00581007 -0.09162876 -0.28560534  1.        ],[-0.11172955 -0.19810615  0.98385365],True,[-0.11359696 -0.22772406  0.89198354]
41,[ 0  0  0 -1],[-0.11205508 -0.19879829  0.98164206],True,[-0.11359696 -0.22772406  0.89198354]
42,[ 0  0  0 -1],[-0.11298491 -0.19934615  0.98058404],True,[-0.11359696 -0.22772406  0.89198354]
43,[ 0  0  0 -1],[-0.11411154 -0.19980333  0.97973071],True,[-0.11359696 -0.22772406  0.89198354]
44,[ 0  0  0 -1],[-0.11522    -0.2001192   0.97897429],True,[-0.11359696 -0.22772406  0.89198354]
45,[ 0  0  0 -1],[-0.11623263 -0.20030382  0.97830544],True,[-0.11359696 -0.22772406  0.89198354]
46,[ 0  0  0 -1],[-0.11711703 -0.20038679  0.9777279 ],True,[-0.11359696 -0.22772406  0.89198354]
47,[ 0  0  0 -1],[-0.11783953 -0.20040869  0.9772629 ],True,[-0.11359696 -0.22772406  0.89198354]
48,[ 0  0  0 -1],[-0.11842894 -0.20040091  0.97688759],True,[-0.11359696 -0.22772406  0.89198354]
49,[ 0  0  0 -1],[-0.11890894 -0.2003916   0.97658613],True,[-0.11359696 -0.22772406  0.89198354]
50,[ 0  0  0 -1],[-0.11928718 -0.20039036  0.97635214],True,[-0.11359696 -0.22772406  0.89198354]
51,[ 0  0  0 -1],[-0.11957004 -0.20040557  0.97617984],True,[-0.11359696 -0.22772406  0.89198354]
52,[ 0  0  0 -1],[-0.11977629 -0.20043081  0.97605575],True,[-0.11359696 -0.22772406  0.89198354]
53,[ 0  0  0 -1],[-0.11993033 -0.20045208  0.9759655 ],True,[-0.11359696 -0.22772406  0.89198354]
54,[ 0  0  0 -1],[-0.12004319 -0.20047186  0.97590128],True,[-0.11359696 -0.22772406  0.89198354]
55,[ 0  0  0 -1],[-0.12012667 -0.20049215  0.97585254],True,[-0.11359696 -0.22772406  0.89198354]
56,[ 0  0  0 -1],[-0.12019823 -0.20050935  0.97580979],True,[-0.11359696 -0.22772406  0.89198354]
57,[ 0  0  0 -1],[-0.12025783 -0.2005259   0.97577312],True,[-0.11359696 -0.22772406  0.89198354]
58,[ 0  0  0 -1],[-0.12030682 -0.20054446  0.97574242],True,[-0.11359696 -0.22772406  0.89198354]
59,[ 0  0  0 -1],[-0.12034789 -0.20056698  0.97571698],True,[-0.11359696 -0.22772406  0.89198354]
60,[ 0  0  0 -1],[-0.12038371 -0.20059468  0.97569599],True,[-0.11359696 -0.22772406  0.89198354]
61,[ 0  0  0 -1],[-0.12041773 -0.20062758  0.97567802],True,[-0.11359696 -0.22772406  0.89198354]
62,[ 0  0  0 -1],[-0.12045522 -0.20066344  0.97566051],True,[-0.11359696 -0.22772406  0.89198354]
63,[ 0  0  0 -1],[-0.12049637 -0.20070223  0.97564243],True,[-0.11359696 -0.22772406  0.89198354]
64,[ 0  0  0 -1],[-0.12053759 -0.20074217  0.97562407],True,[-0.11359696 -0.22772406  0.89198354]
65,[ 0  0  0 -1],[-0.12057688 -0.20078212  0.97560621],True,[-0.11359696 -0.22772406  0.89198354]
66,[ 0  0  0 -1],[-0.12061356 -0.20082178  0.97558944],True,[-0.11359696 -0.22772406  0.89198354]
67,[ 0  0  0 -1],[-0.12064748 -0.20086092  0.97557411],True,[-0.11359696 -0.22772406  0.89198354]
68,[ 0  0  0 -1],[-0.12067936 -0.20089899  0.97556013],True,[-0.11359696 -0.22772406  0.89198354]
69,[ 0  0  0 -1],[-0.12070945 -0.20093573  0.97554751],True,[-0.11359696 -0.22772406  0.89198354]
70,[ 0  0  0 -1],[-0.12073775 -0.20097111  0.97553628],True,[-0.11359696 -0.22772406  0.89198354]
71,[ 0  0  0 -1],[-0.12076431 -0.20100511  0.97552636],True,[-0.11359696 -0.22772406  0.89198354]
72,[ 0  0  0 -1],[-0.12078921 -0.20103774  0.97551767],True,[-0.11359696 -0.22772406  0.89198354]
73,[ 0  0  0 -1],[-0.12081252 -0.20106901  0.97551011],True,[-0.11359696 -0.22772406  0.89198354]
74,[ 0  0  0 -1],[-0.12083435 -0.20109895  0.97550359],True,[-0.11359696 -0.22772406  0.89198354]
75,[ 0  0  0 -1],[-0.12085478 -0.20112759  0.97549802],True,[-0.11359696 -0.22772406  0.89198354]
