step,action,eef_pos,good,drop_pos
22,[ 0.05182591 -0.29527272 -0.01131803  1.        ],[-0.0318108   0.07388974  0.95591297],True,[-0.0199223   0.00614635  0.95331133]
23,[ 0.05181839 -0.2952732  -0.01133979  1.        ],[-0.03116556  0.07004722  0.95575512],True,[-0.0199223   0.00614635  0.95331133]
24,[ 0.05194912 -0.29525208 -0.01129148  1.        ],[-0.03055088  0.06619166  0.95558175],True,[-0.0199223   0.00614635  0.95331133]
25,[ 0.05225372 -0.29520324 -0.01116217  1.        ],[-0.02996246  0.06233027  0.95539537],True,[-0.0199223   0.00614635  0.95331133]
26,[ 0.05273928 -0.29512494 -0.01094711  1.        ],[-0.02939012  0.05846886  0.95519983],True,[-0.0199223   0.00614635  0.95331133]
27,[ 0.05338421 -0.2950199  -0.01064828  1.        ],[-0.02882735  0.05461101  0.9549983 ],True,[-0.0199223   0.00614635  0.95331133]
28,[ 0.05418359 -0.29488774 -0.01026454  1.        ],[-0.02826824  0.05075879  0.95479393],True,[-0.0199223   0.00614635  0.95331133]
29,[ 0.05513653 -0.29472704 -0.00979461  1.        ],[-0.02770739  0.04691318  0.95458966],True,[-0.0199223   0.00614635  0.95331133]
30,[ 0.05624627 -0.29453532 -0.00923581  1.        ],[-0.02713985  0.04307446  0.95438823],True,[-0.0199223   0.00614635  0.95331133]
31,[ 0.05752219 -0.29430857 -0.00858267  1.        ],[-0.02656119  0.0392425   0.95419209],True,[-0.0199223   0.00614635  0.95331133]
32,[ 0.05898273 -0.29404048 -0.00782508  1.        ],[-0.02596735  0.03541699  0.9540035 ],True,[-0.0199223   0.00614635  0.95331133]
33,[ 0  0  0 -1],[-0.02566396  0.03315265  0.95389195],True,[-0.0199223   0.00614635  0.95331133]
34,[ 0  0  0 -1],[-0.02558186  0.03203477  0.95386822],True,[-0.0199223   0.00614635  0.95331133]
35,[ 0  0  0 -1],[-0.02552908  0.03122563  0.95386384],True,[-0.0199223   0.00614635  0.95331133]
36,[ 0  0  0 -1],[-0.02549523  0.03064185  0.95385655],True,[-0.0199223   0.00614635  0.95331133]
37,[ 0  0  0 -1],[-0.02547881  0.03025306  0.95384378],True,[-0.0199223   0.00614635  0.95331133]
38,[ 0  0  0 -1],[-0.02547355  0.02999896  0.95382788],True,[-0.0199223   0.00614635  0.95331133]
39,[ 0  0  0 -1],[-0.02546496  0.02982874  0.95382442],True,[-0.0199223   0.00614635  0.95331133]
40,[ 0  0  0 -1],[-0.02545827  0.02971255  0.95382326],True,[-0.0199223   0.00614635  0.95331133]
41,[ 0  0  0 -1],[-0.0254539   0.02963377  0.95382231],True,[-0.0199223   0.00614635  0.95331133]
42,[ 0  0  0 -1],[-0.02545089  0.02957833  0.95382155],True,[-0.0199223   0.00614635  0.95331133]
43,[ 0  0  0 -1],[-0.02544854  0.02953558  0.95382097],True,[-0.0199223   0.00614635  0.95331133]
44,[ 0  0  0 -1],[-0.02544638  0.02949788  0.95382053],True,[-0.0199223   0.00614635  0.95331133]
45,[ 0  0  0 -1],[-0.02544407  0.0294601   0.95382021],True,[-0.0199223   0.00614635  0.95331133]
46,[ 0  0  0 -1],[-0.02544146  0.02941915  0.95381999],True,[-0.0199223   0.00614635  0.95331133]
47,[ 0  0  0 -1],[-0.02543868  0.02937664  0.95381982],True,[-0.0199223   0.00614635  0.95331133]
48,[ 0  0  0 -1],[-0.02543613  0.02933796  0.9538197 ],True,[-0.0199223   0.00614635  0.95331133]
49,[ 0  0  0 -1],[-0.02543384  0.02930368  0.95381961],True,[-0.0199223   0.00614635  0.95331133]
50,[ 0  0  0 -1],[-0.0254318   0.02927337  0.95381954],True,[-0.0199223   0.00614635  0.95331133]
51,[ 0  0  0 -1],[-0.02542997  0.02924657  0.9538195 ],True,[-0.0199223   0.00614635  0.95331133]
52,[ 0  0  0 -1],[-0.02542833  0.02922289  0.95381949],True,[-0.0199223   0.00614635  0.95331133]
53,[ 0  0  0 -1],[-0.02542686  0.02920196  0.95381949],True,[-0.0199223   0.00614635  0.95331133]
54,[ 0  0  0 -1],[-0.02542553  0.02918347  0.95381951],True,[-0.0199223   0.00614635  0.95331133]
55,[ 0  0  0 -1],[-0.02542434  0.02916714  0.95381954],True,[-0.0199223   0.00614635  0.95331133]
56,[ 0  0  0 -1],[-0.02542326  0.02915271  0.95381959],True,[-0.0199223   0.00614635  0.95331133]
57,[ 0  0  0 -1],[-0.02542229  0.02913999  0.95381965],True,[-0.0199223   0.00614635  0.95331133]
58,[ 0  0  0 -1],[-0.02542141  0.02912875  0.95381972],True,[-0.0199223   0.00614635  0.95331133]
59,[ 0  0  0 -1],[-0.02542061  0.02911885  0.9538198 ],True,[-0.0199223   0.00614635  0.95331133]
60,[ 0  0  0 -1],[-0.02541988  0.02911011  0.95381988],True,[-0.0199223   0.00614635  0.95331133]
61,[ 0  0  0 -1],[-0.02541921  0.02910242  0.95381997],True,[-0.0199223   0.00614635  0.95331133]
62,[ 0  0  0 -1],[-0.0254186   0.02909564  0.95382007],True,[-0.0199223   0.00614635  0.95331133]
63,[ 0  0  0 -1],[-0.02541804  0.02908967  0.95382017],True,[-0.0199223   0.00614635  0.95331133]
64,[ 0  0  0 -1],[-0.02541753  0.02908443  0.95382028],True,[-0.0199223   0.00614635  0.95331133]
65,[ 0  0  0 -1],[-0.02541706  0.02907982  0.95382039],True,[-0.0199223   0.00614635  0.95331133]
66,[ 0  0  0 -1],[-0.02541662  0.02907578  0.9538205 ],True,[-0.0199223   0.00614635  0.95331133]
67,[ 0  0  0 -1],[-0.02541621  0.02907224  0.95382061],True,[-0.0199223   0.00614635  0.95331133]
