step,action,eef_pos,good,drop_pos
48,[-0.2057154   0.21808003 -0.0110579   1.        ],[-0.03461692 -0.13582516  0.99948489],True,[-0.07075871 -0.09735585  0.9975743 ]
49,[-0.20528015  0.21850011 -0.01085185  1.        ],[-0.03737586 -0.13304398  0.99930683],True,[-0.07075871 -0.09735585  0.9975743 ]
50,[-0.20480923  0.21895249 -0.01062937  1.        ],[-0.04012856 -0.13025699  0.99913168],True,[-0.07075871 -0.09735585  0.9975743 ]
51,[-0.20429603  0.21944301 -0.01038733  1.        ],[-0.04287458 -0.12746371  0.99895962],True,[-0.07075871 -0.09735585  0.9975743 ]
52,[-0.20373184  0.2199793  -0.01012164  1.        ],[-0.0456134  -0.1246636   0.99879089],True,[-0.07075871 -0.09735585  0.9975743 ]
53,[ 0  0  0 -1],[-0.04726926 -0.12301167  0.99857678],True,[-0.07075871 -0.09735585  0.9975743 ]
54,[ 0  0  0 -1],[-0.04814187 -0.12220431  0.99819424],True,[-0.07075871 -0.09735585  0.9975743 ]
55,[ 0  0  0 -1],[-0.04884202 -0.12164182  0.99778158],True,[-0.07075871 -0.09735585  0.9975743 ]
56,[ 0  0  0 -1],[-0.04941994 -0.12125991  0.9974153 ],True,[-0.07075871 -0.09735585  0.9975743 ]
57,[0.  0.  0.3 1. ],[-0.05000775 -0.12106138  0.99886985],True,[-0.07075871 -0.09735585  0.9975743 ]
58,[ 0  0  0 -1],[-0.05065677 -0.12102822  1.0001106 ],True,[-0.07075871 -0.09735585  0.9975743 ]
59,[ 0  0  0 -1],[-0.05099632 -0.12092426  1.0002011 ],True,[-0.07075871 -0.09735585  0.9975743 ]
60,[ 0  0  0 -1],[-0.05118983 -0.12082021  1.00011777],True,[-0.07075871 -0.09735585  0.9975743 ]
61,[ 0  0  0 -1],[-0.05131597 -0.12074795  1.00005   ],True,[-0.07075871 -0.09735585  0.9975743 ]
62,[ 0  0  0 -1],[-0.05140152 -0.12069737  1.00000781],True,[-0.07075871 -0.09735585  0.9975743 ]
63,[ 0  0  0 -1],[-0.05146746 -0.12065772  0.99997743],True,[-0.07075871 -0.09735585  0.9975743 ]
64,[ 0  0  0 -1],[-0.05152429 -0.12062729  0.99995305],True,[-0.07075871 -0.09735585  0.9975743 ]
65,[ 0  0  0 -1],[-0.05157839 -0.12060415  0.99992913],True,[-0.07075871 -0.09735585  0.9975743 ]
66,[ 0  0  0 -1],[-0.0516213  -0.12058692  0.99990894],True,[-0.07075871 -0.09735585  0.9975743 ]
67,[ 0  0  0 -1],[-0.05165171 -0.12057385  0.99989436],True,[-0.07075871 -0.09735585  0.9975743 ]
68,[ 0  0  0 -1],[-0.05167433 -0.12056317  0.99988328],True,[-0.07075871 -0.09735585  0.9975743 ]
69,[ 0  0  0 -1],[-0.05169154 -0.12055412  0.99987464],True,[-0.07075871 -0.09735585  0.9975743 ]
70,[ 0  0  0 -1],[-0.05170472 -0.12054632  0.99986781],True,[-0.07075871 -0.09735585  0.9975743 ]
71,[ 0  0  0 -1],[-0.05171487 -0.1205395   0.99986235],True,[-0.07075871 -0.09735585  0.9975743 ]
72,[ 0  0  0 -1],[-0.0517227  -0.1205335   0.99985796],True,[-0.07075871 -0.09735585  0.9975743 ]
73,[ 0  0  0 -1],[-0.05172875 -0.12052815  0.99985438],True,[-0.07075871 -0.09735585  0.9975743 ]
74,[ 0  0  0 -1],[-0.05173344 -0.12052335  0.99985142],True,[-0.07075871 -0.09735585  0.9975743 ]
75,[ 0  0  0 -1],[-0.05173709 -0.12051902  0.99984895],True,[-0.07075871 -0.09735585  0.9975743 ]
76,[ 0  0  0 -1],[-0.05173995 -0.12051507  0.99984685],True,[-0.07075871 -0.09735585  0.9975743 ]
77,[ 0  0  0 -1],[-0.05174221 -0.12051146  0.99984504],True,[-0.07075871 -0.09735585  0.9975743 ]
78,[ 0  0  0 -1],[-0.05174402 -0.12050814  0.99984346],True,[-0.07075871 -0.09735585  0.9975743 ]
79,[ 0  0  0 -1],[-0.05174564 -0.12050501  0.99984197],True,[-0.07075871 -0.09735585  0.9975743 ]
80,[ 0  0  0 -1],[-0.05174726 -0.12050202  0.99984051],True,[-0.07075871 -0.09735585  0.9975743 ]
81,[ 0  0  0 -1],[-0.05174889 -0.12049916  0.99983906],True,[-0.07075871 -0.09735585  0.9975743 ]
82,[ 0  0  0 -1],[-0.05175053 -0.12049643  0.99983763],True,[-0.07075871 -0.09735585  0.9975743 ]
83,[ 0  0  0 -1],[-0.05175218 -0.12049381  0.99983621],True,[-0.07075871 -0.09735585  0.9975743 ]
84,[ 0  0  0 -1],[-0.05175383 -0.12049132  0.99983481],True,[-0.07075871 -0.09735585  0.9975743 ]
85,[ 0  0  0 -1],[-0.05175548 -0.12048893  0.99983343],True,[-0.07075871 -0.09735585  0.9975743 ]
86,[ 0  0  0 -1],[-0.05175714 -0.12048664  0.99983206],True,[-0.07075871 -0.09735585  0.9975743 ]
87,[ 0  0  0 -1],[-0.05175879 -0.12048445  0.99983071],True,[-0.07075871 -0.09735585  0.9975743 ]
88,[ 0  0  0 -1],[-0.05176045 -0.12048234  0.99982937],True,[-0.07075871 -0.09735585  0.9975743 ]
89,[ 0  0  0 -1],[-0.0517621  -0.12048032  0.99982805],True,[-0.07075871 -0.09735585  0.9975743 ]
