step,action,eef_pos,good,drop_pos
39,[-0.22754275 -0.1948281  -0.016319    1.        ],[0.07462106 0.05011977 1.0618227 ],True,[-0.11274801 -0.11040816  1.04840618]
40,[-0.22748543 -0.19489752 -0.01628905  1.        ],[0.07161057 0.04763867 1.06158506],True,[-0.11274801 -0.11040816  1.04840618]
41,[-0.22742691 -0.19496843 -0.01625763  1.        ],[0.06859949 0.04515606 1.06134691],True,[-0.11274801 -0.11040816  1.04840618]
42,[-0.2273671  -0.19504093 -0.01622463  1.        ],[0.0655879  0.04267191 1.06110833],True,[-0.11274801 -0.11040816  1.04840618]
43,[-0.22730597 -0.19511503 -0.01619009  1.        ],[0.06257598 0.04018623 1.06086946],True,[-0.11274801 -0.11040816  1.04840618]
44,[-0.22724358 -0.19519068 -0.01615409  1.        ],[0.05956399 0.03769902 1.0606305 ],True,[-0.11274801 -0.11040816  1.04840618]
45,[-0.22717996 -0.1952678  -0.01611682  1.        ],[0.05655219 0.03521026 1.06039166],True,[-0.11274801 -0.11040816  1.04840618]
46,[-0.22711522 -0.19534626 -0.01607845  1.        ],[0.05354087 0.03271997 1.06015313],True,[-0.11274801 -0.11040816  1.04840618]
47,[-0.22704943 -0.19542594 -0.01603919  1.        ],[0.05053028 0.03022812 1.05991512],True,[-0.11274801 -0.11040816  1.04840618]
48,[-0.2269827  -0.19550672 -0.01599926  1.        ],[0.04752066 0.02773471 1.0596778 ],True,[-0.11274801 -0.11040816  1.04840618]
49,[-0.2269151  -0.19558848 -0.01595883  1.        ],[0.0445122  0.02523973 1.05944129],True,[-0.11274801 -0.11040816  1.04840618]
50,[-0.22684672 -0.19567111 -0.01591807  1.        ],[0.04150506 0.02274315 1.05920573],True,[-0.11274801 -0.11040816  1.04840618]
51,[-0.22677761 -0.19575452 -0.01587713  1.        ],[0.03849937 0.02024495 1.0589712 ],True,[-0.11274801 -0.11040816  1.04840618]
52,[-0.22670782 -0.19583866 -0.01583612  1.        ],[0.03549522 0.01774512 1.05873775],True,[-0.11274801 -0.11040816  1.04840618]
53,[-0.2266374  -0.19592346 -0.01579513  1.        ],[0.03249266 0.01524362 1.05850544],True,[-0.11274801 -0.11040816  1.04840618]
54,[-0.22656635 -0.19600891 -0.01575422  1.        ],[0.02949175 0.01274044 1.05827428],True,[-0.11274801 -0.11040816  1.04840618]
55,[-0.22649469 -0.19609499 -0.01571342  1.        ],[0.02649248 0.01023554 1.05804429],True,[-0.11274801 -0.11040816  1.04840618]
56,[-0.2264224  -0.19618171 -0.01567277  1.        ],[0.02349487 0.00772892 1.05781546],True,[-0.11274801 -0.11040816  1.04840618]
57,[-0.22634946 -0.19626908 -0.01563226  1.        ],[0.02049889 0.00522053 1.05758777],True,[-0.11274801 -0.11040816  1.04840618]
58,[-0.22627586 -0.19635715 -0.0155919   1.        ],[0.01750453 0.00271036 1.05736121],True,[-0.11274801 -0.11040816  1.04840618]
59,[-0.22620154 -0.19644595 -0.01555165  1.        ],[1.45117531e-02 1.98379249e-04 1.05713576e+00],True,[-0.11274801 -0.11040816  1.04840618]
60,[-0.22612646 -0.19653554 -0.0155115   1.        ],[ 0.01152054 -0.00231543  1.05691139],True,[-0.11274801 -0.11040816  1.04840618]
61,[-0.22605057 -0.19662598 -0.0154714   1.        ],[ 0.00853086 -0.00483109  1.05668809],True,[-0.11274801 -0.11040816  1.04840618]
62,[-0.22597382 -0.19671733 -0.01543133  1.        ],[ 0.00554269 -0.00734862  1.05646582],True,[-0.11274801 -0.11040816  1.04840618]
63,[-0.22589613 -0.19680967 -0.01539124  1.        ],[ 0.00255599 -0.00986804  1.05624456],True,[-0.11274801 -0.11040816  1.04840618]
64,[-0.22581745 -0.19690308 -0.0153511   1.        ],[-4.29248755e-04 -1.23893876e-02  1.05602430e+00],True,[-0.11274801 -0.11040816  1.04840618]
65,[-0.22573769 -0.19699765 -0.01531086  1.        ],[-0.00341306 -0.01491267  1.05580501],True,[-0.11274801 -0.11040816  1.04840618]
66,[-0.22565677 -0.19709347 -0.01527047  1.        ],[-0.00639545 -0.01743791  1.05558667],True,[-0.11274801 -0.11040816  1.04840618]
67,[-0.22557461 -0.19719063 -0.01522989  1.        ],[-0.00937644 -0.01996513  1.05536928],True,[-0.11274801 -0.11040816  1.04840618]
68,[-0.22549111 -0.19728925 -0.01518907  1.        ],[-0.01235604 -0.02249436  1.05515281],True,[-0.11274801 -0.11040816  1.04840618]
69,[-0.22540618 -0.19738945 -0.01514795  1.        ],[-0.01533426 -0.02502561  1.05493725],True,[-0.11274801 -0.11040816  1.04840618]
70,[-0.22531969 -0.19749134 -0.01510649  1.        ],[-0.01831111 -0.0275589   1.05472259],True,[-0.11274801 -0.11040816  1.04840618]
71,[-0.22523153 -0.19759508 -0.01506462  1.        ],[-0.0212866  -0.03009427  1.05450882],True,[-0.11274801 -0.11040816  1.04840618]
72,[-0.22514156 -0.1977008  -0.01502228  1.        ],[-0.02426071 -0.03263174  1.05429593],True,[-0.11274801 -0.11040816  1.04840618]
73,[-0.22504964 -0.19780869 -0.0149794   1.        ],[-0.02723347 -0.03517132  1.05408391],True,[-0.11274801 -0.11040816  1.04840618]
74,[-0.22495558 -0.19791893 -0.0149359   1.        ],[-0.03020485 -0.03771305  1.05387274],True,[-0.11274801 -0.11040816  1.04840618]
75,[-0.22485922 -0.19803174 -0.01489169  1.        ],[-0.03317486 -0.04025696  1.05366243],True,[-0.11274801 -0.11040816  1.04840618]
76,[-0.22476033 -0.19814734 -0.01484668  1.        ],[-0.03614316 -0.04280073  1.0534526 ],True,[-0.11274801 -0.11040816  1.04840618]
77,[-0.22465576 -0.19826943 -0.01479943  1.        ],[-0.03910968 -0.04534634  1.0532428 ],True,[-0.11274801 -0.11040816  1.04840618]
78,[-0.22454796 -0.1983953  -0.01474847  1.        ],[-0.04207449 -0.04789674  1.05303276],True,[-0.11274801 -0.11040816  1.04840618]
79,[-0.22444108 -0.19852033 -0.01469285  1.        ],[-0.04503754 -0.05045254  1.05282248],True,[-0.11274801 -0.11040816  1.04840618]
80,[-0.22433631 -0.19864321 -0.01463195  1.        ],[-0.04799903 -0.05301423  1.05261245],True,[-0.11274801 -0.11040816  1.04840618]
81,[-0.22423447 -0.19876295 -0.01456689  1.        ],[-0.05095885 -0.05557983  1.05240314],True,[-0.11274801 -0.11040816  1.04840618]
82,[-0.22413247 -0.19888296 -0.01449848  1.        ],[-0.05391692 -0.0581479   1.05219482],True,[-0.11274801 -0.11040816  1.04840618]
83,[-0.22402772 -0.19900613 -0.01442707  1.        ],[-0.05687316 -0.0607177   1.05198763],True,[-0.11274801 -0.11040816  1.04840618]
84,[-0.22391841 -0.19913449 -0.01435267  1.        ],[-0.05982751 -0.06328893  1.05178164],True,[-0.11274801 -0.11040816  1.04840618]
85,[-0.22380329 -0.19926945 -0.014275    1.        ],[-0.06277992 -0.06586159  1.05157689],True,[-0.11274801 -0.11040816  1.04840618]
86,[-0.2236814  -0.19941207 -0.01419363  1.        ],[-0.06573034 -0.06843579  1.05137338],True,[-0.11274801 -0.11040816  1.04840618]
87,[-0.22355189 -0.19956332 -0.01410795  1.        ],[-0.06867871 -0.07101174  1.05117113],True,[-0.11274801 -0.11040816  1.04840618]
88,[-0.22341386 -0.19972422 -0.01401722  1.        ],[-0.07162496 -0.07358966  1.05097018],True,[-0.11274801 -0.11040816  1.04840618]
89,[-0.22326627 -0.19989596 -0.01392055  1.        ],[-0.074569   -0.07616975  1.05077057],True,[-0.11274801 -0.11040816  1.04840618]
90,[-0.22310779 -0.20008001 -0.01381686  1.        ],[-0.07751072 -0.07875226  1.05057236],True,[-0.11274801 -0.11040816  1.04840618]
91,[-0.22293674 -0.20027828 -0.01370482  1.        ],[-0.08044998 -0.0813374   1.05037563],True,[-0.11274801 -0.11040816  1.04840618]
92,[-0.22275089 -0.20049327 -0.01358277  1.        ],[-0.08338662 -0.08392542  1.05018049],True,[-0.11274801 -0.11040816  1.04840618]
93,[ 0  0  0 -1],[-0.08511412 -0.08531403  1.04995908],True,[-0.11274801 -0.11040816  1.04840618]
94,[ 0  0  0 -1],[-0.08592121 -0.08561946  1.04959117],True,[-0.11274801 -0.11040816  1.04840618]
95,[ 0  0  0 -1],[-0.08651465 -0.08566249  1.0492111 ],True,[-0.11274801 -0.11040816  1.04840618]
96,[ 0  0  0 -1],[-0.086979   -0.0856317   1.04888633],True,[-0.11274801 -0.11040816  1.04840618]
97,[ 0  0  0 -1],[-0.08733299 -0.08558745  1.0486295 ],True,[-0.11274801 -0.11040816  1.04840618]
98,[ 0  0  0 -1],[-0.08758968 -0.0855454   1.04844815],True,[-0.11274801 -0.11040816  1.04840618]
99,[ 0  0  0 -1],[-0.08773335 -0.08551873  1.04834531],True,[-0.11274801 -0.11040816  1.04840618]
100,[0.  0.  0.3 1. ],[-0.08790767 -0.08554267  1.05006047],True,[-0.11274801 -0.11040816  1.04840618]
101,[ 0  0  0 -1],[-0.08814962 -0.08559741  1.05156259],True,[-0.11274801 -0.11040816  1.04840618]
102,[ 0  0  0 -1],[-0.08823993 -0.08557164  1.05183526],True,[-0.11274801 -0.11040816  1.04840618]
103,[ 0  0  0 -1],[-0.08826593 -0.08555121  1.05188437],True,[-0.11274801 -0.11040816  1.04840618]
104,[ 0  0  0 -1],[-0.08828046 -0.08554308  1.05189466],True,[-0.11274801 -0.11040816  1.04840618]
105,[ 0  0  0 -1],[-0.0882998  -0.08554093  1.05189029],True,[-0.11274801 -0.11040816  1.04840618]
106,[ 0  0  0 -1],[-0.08832515 -0.0855368   1.051878  ],True,[-0.11274801 -0.11040816  1.04840618]
107,[ 0  0  0 -1],[-0.08833887 -0.08553484  1.05186981],True,[-0.11274801 -0.11040816  1.04840618]
108,[ 0  0  0 -1],[-0.0883462  -0.08553423  1.05186407],True,[-0.11274801 -0.11040816  1.04840618]
109,[ 0  0  0 -1],[-0.08835119 -0.0855341   1.05185929],True,[-0.11274801 -0.11040816  1.04840618]
110,[ 0  0  0 -1],[-0.08835505 -0.0855342   1.05185506],True,[-0.11274801 -0.11040816  1.04840618]
111,[ 0  0  0 -1],[-0.08835855 -0.08553434  1.05185118],True,[-0.11274801 -0.11040816  1.04840618]
112,[ 0  0  0 -1],[-0.08836189 -0.08553449  1.05184759],True,[-0.11274801 -0.11040816  1.04840618]
113,[ 0  0  0 -1],[-0.08836506 -0.08553464  1.05184429],True,[-0.11274801 -0.11040816  1.04840618]
114,[ 0  0  0 -1],[-0.08836809 -0.0855348   1.05184126],True,[-0.11274801 -0.11040816  1.04840618]
115,[ 0  0  0 -1],[-0.08837099 -0.08553496  1.05183848],True,[-0.11274801 -0.11040816  1.04840618]
116,[ 0  0  0 -1],[-0.08837375 -0.08553512  1.05183593],True,[-0.11274801 -0.11040816  1.04840618]
117,[ 0  0  0 -1],[-0.08837638 -0.08553528  1.05183361],True,[-0.11274801 -0.11040816  1.04840618]
118,[ 0  0  0 -1],[-0.08837891 -0.08553545  1.0518315 ],True,[-0.11274801 -0.11040816  1.04840618]
119,[ 0  0  0 -1],[-0.08838132 -0.08553561  1.05182958],True,[-0.11274801 -0.11040816  1.04840618]
120,[ 0  0  0 -1],[-0.08838363 -0.08553578  1.05182784],True,[-0.11274801 -0.11040816  1.04840618]
121,[ 0  0  0 -1],[-0.08838585 -0.08553595  1.05182627],True,[-0.11274801 -0.11040816  1.04840618]
122,[ 0  0  0 -1],[-0.08838801 -0.08553612  1.05182479],True,[-0.11274801 -0.11040816  1.04840618]
123,[ 0  0  0 -1],[-0.08839015 -0.08553629  1.05182333],True,[-0.11274801 -0.11040816  1.04840618]
124,[ 0  0  0 -1],[-0.08839226 -0.08553646  1.05182189],True,[-0.11274801 -0.11040816  1.04840618]
125,[ 0  0  0 -1],[-0.08839434 -0.08553662  1.05182047],True,[-0.11274801 -0.11040816  1.04840618]
126,[ 0  0  0 -1],[-0.0883964  -0.08553679  1.05181906],True,[-0.11274801 -0.11040816  1.04840618]
127,[ 0  0  0 -1],[-0.08839844 -0.08553695  1.05181766],True,[-0.11274801 -0.11040816  1.04840618]
