step,action,eef_pos,good,drop_pos
81,[ 0  0  0 -1],[-0.08292192 -0.14483089  0.99804059],True,[-0.10637891 -0.14828309  0.92551955]
82,[ 0  0  0 -1],[-0.08293687 -0.14485518  0.99803284],True,[-0.10637891 -0.14828309  0.92551955]
83,[ 0  0  0 -1],[-0.0829508  -0.14487804  0.99802588],True,[-0.10637891 -0.14828309  0.92551955]
84,[ 0  0  0 -1],[-0.08296377 -0.14489957  0.99801967],True,[-0.10637891 -0.14828309  0.92551955]
85,[ 0  0  0 -1],[-0.08297585 -0.14491985  0.99801413],True,[-0.10637891 -0.14828309  0.92551955]
86,[ 0  0  0 -1],[-0.08298711 -0.14493896  0.99800922],True,[-0.10637891 -0.14828309  0.92551955]
87,[ 0  0  0 -1],[-0.08299761 -0.14495697  0.99800489],True,[-0.10637891 -0.14828309  0.92551955]
88,[ 0  0  0 -1],[-0.0830074  -0.14497395  0.99800108],True,[-0.10637891 -0.14828309  0.92551955]
89,[ 0  0  0 -1],[-0.08301652 -0.14498996  0.99799776],True,[-0.10637891 -0.14828309  0.92551955]
90,[ 0  0  0 -1],[-0.08302504 -0.14500508  0.99799489],True,[-0.10637891 -0.14828309  0.92551955]
