step,action,eef_pos,drawer_pos 
224,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951332 -0.15530467  1.02084407  1.        ],-0.1723046729771745
225,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951347 -0.15631294  1.02084378  1.        ],-0.1733129399364921
226,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951363 -0.15732191  1.02084349  1.        ],-0.17432190541899434
227,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951379 -0.15833174  1.0208432   1.        ],-0.17533174277595964
228,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951396 -0.15934259  1.02084291  1.        ],-0.1763425932750392
229,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951412 -0.16035459  1.02084261  1.        ],-0.17735459460664382
230,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395143  -0.16136818  1.02084231  1.        ],-0.1783681770083323
231,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951447 -0.16238398  1.02084202  1.        ],-0.1793839819976435
232,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951465 -0.16340234  1.02084172  1.        ],-0.1804023414917808
233,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951484 -0.16442289  1.02084143  1.        ],-0.18142289067728484
234,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951503 -0.16544512  1.02084113  1.        ],-0.18244512354337095
235,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951521 -0.16646853  1.02084084  1.        ],-0.18346853135446778
236,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395154  -0.16749265  1.02084054  1.        ],-0.1844926500805275
237,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951558 -0.16851708  1.02084025  1.        ],-0.18551708038590659
238,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951576 -0.1695415   1.02083996  1.        ],-0.18654149571803558
239,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951594 -0.17056564  1.02083966  1.        ],-0.18756564343698806
240,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951611 -0.17158934  1.02083937  1.        ],-0.18858934134939015
241,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951628 -0.17261247  1.02083907  1.        ],-0.1896124712179239
242,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951644 -0.17363497  1.02083878  1.        ],-0.19063497043967664
243,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395166  -0.17465682  1.02083848  1.        ],-0.19165682282342084
244,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951675 -0.17567805  1.02083818  1.        ],-0.19267804917938147
245,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951689 -0.1766987   1.02083788  1.        ],-0.19369869825175745
246,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951704 -0.17771884  1.02083758  1.        ],-0.19471883836844245
247,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951717 -0.17873855  1.02083728  1.        ],-0.19573855005105945
248,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395173  -0.17975792  1.02083698  1.        ],-0.19675791972044165
249,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951742 -0.18077703  1.02083667  1.        ],-0.19777703454624324
250,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951754 -0.18179598  1.02083637  1.        ],-0.1987959784225088
251,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951766 -0.18281483  1.02083606  1.        ],-0.1998148290016296
252,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951777 -0.18383366  1.02083576  1.        ],-0.20083365568490352
253,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951788 -0.18485252  1.02083545  1.        ],-0.20185251844663005
254,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951798 -0.18587147  1.02083515  1.        ],-0.20287146735812678
255,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951808 -0.18689054  1.02083484  1.        ],-0.2038905426761075
256,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951817 -0.18790978  1.02083453  1.        ],-0.20490977536461097
257,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951826 -0.18892919  1.02083422  1.        ],-0.20592918792927106
258,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951834 -0.1899488   1.02083391  1.        ],-0.206948795455681
259,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951843 -0.19096861  1.02083361  1.        ],-0.2079686067585293
260,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395185  -0.19198863  1.0208333   1.        ],-0.208988625563983
261,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951858 -0.19300885  1.02083299  1.        ],-0.21000885166355765
262,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951864 -0.19402928  1.02083268  1.        ],-0.2110292819927469
263,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951871 -0.19504991  1.02083237  1.        ],-0.21204991160148712
264,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951877 -0.19607073  1.02083206  1.        ],-0.2130707344957602
265,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951882 -0.19709174  1.02083176  1.        ],-0.21409174434009215
266,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951888 -0.19811294  1.02083145  1.        ],-0.2151129350193341
267,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951892 -0.1991343   1.02083114  1.        ],-0.21613430106488513
268,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951897 -0.20015584  1.02083083  1.        ],-0.21715583795561627
269,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.139519   -0.20117754  1.02083053  1.        ],-0.2181775423072279
270,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951904 -0.20219941  1.02083022  1.        ],-0.21919941196589798
271,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951907 -0.20322145  1.02082991  1.        ],-0.22022144602299948
272,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951909 -0.20424364  1.02082961  1.        ],-0.22124364476763603
273,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951911 -0.20526601  1.0208293   1.        ],-0.22226600959295062
274,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951913 -0.20628854  1.02082899  1.        ],-0.22328854287080857
275,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951914 -0.20731125  1.02082869  1.        ],-0.22431124780774153
276,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951914 -0.20833413  1.02082838  1.        ],-0.22533412829308003
277,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951914 -0.20935719  1.02082808  1.        ],-0.22635718874819455
278,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951914 -0.21038043  1.02082778  1.        ],-0.2273804339837469
279,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951913 -0.21140387  1.02082747  1.        ],-0.22840386906998456
280,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951912 -0.2124275   1.02082717  1.        ],-0.22942749922337885
281,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951911 -0.21345133  1.02082687  1.        ],-0.23045132971142712
282,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951909 -0.21447537  1.02082657  1.        ],-0.2314753657761658
283,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951906 -0.21549961  1.02082626  1.        ],-0.23249961257593865
284,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951903 -0.21652408  1.02082596  1.        ],-0.23352407514418155
285,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.139519   -0.21754876  1.02082567  1.        ],-0.23454875836343902
286,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951896 -0.21857367  1.02082537  1.        ],-0.2355736669524875
287,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951892 -0.21959881  1.02082507  1.        ],-0.236598805464253
288,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951887 -0.22062418  1.02082477  1.        ],-0.2376241782922091
289,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951882 -0.22164979  1.02082447  1.        ],-0.2386497896830127
290,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951876 -0.22267564  1.02082418  1.        ],-0.23967564375332306
291,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395187  -0.22370174  1.02082388  1.        ],-0.2407017445089935
292,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951864 -0.2247281   1.02082359  1.        ],-0.24172809586509125
293,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951857 -0.2257547   1.02082329  1.        ],-0.24275470166549945
294,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395185  -0.22678157  1.020823    1.        ],-0.24378156570114556
295,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951842 -0.22780869  1.02082271  1.        ],-0.24480869172616598
296,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951834 -0.22883608  1.02082242  1.        ],-0.24583608347158104
297,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951825 -0.22986374  1.02082213  1.        ],-0.24686374465625788
298,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951816 -0.23089168  1.02082184  1.        ],-0.2478916789951246
299,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951807 -0.23191989  1.02082155  1.        ],-0.24891989020475247
300,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951797 -0.23294838  1.02082126  1.        ],-0.2499483820065176
301,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951787 -0.23397716  1.02082097  1.        ],-0.25097715812763943
302,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951777 -0.23500622  1.02082069  1.        ],-0.2520062223004285
303,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951766 -0.23603558  1.0208204   1.        ],-0.25303557826010503
304,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951755 -0.23706523  1.02082012  1.        ],-0.25406522974153484
305,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951744 -0.23809518  1.02081983  1.        ],-0.2550951804752168
306,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951732 -0.23912543  1.02081955  1.        ],-0.25612543418281997
307,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951719 -0.24015599  1.02081927  1.        ],-0.25715599457252775
308,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951707 -0.24118687  1.02081899  1.        ],-0.2581868653344044
309,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951694 -0.24221805  1.02081871  1.        ],-0.2592180501359475
310,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951681 -0.24324955  1.02081843  1.        ],-0.26024955261795135
311,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951667 -0.24428138  1.02081815  1.        ],-0.26128137639075877
312,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951653 -0.24531353  1.02081787  1.        ],-0.2623135250309505
313,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951639 -0.246346    1.02081759  1.        ],-0.2633460020784791
314,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951625 -0.24737881  1.02081731  1.        ],-0.26437881103423827
315,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395161  -0.24841196  1.02081704  1.        ],-0.2654119553580386
316,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951595 -0.24944544  1.02081676  1.        ],-0.26644543846694135
317,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951579 -0.25047926  1.02081649  1.        ],-0.26747926373390585
318,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951564 -0.25151343  1.02081621  1.        ],-0.2685134344866836
319,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951548 -0.25254795  1.02081594  1.        ],-0.26954795400691867
320,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951532 -0.25358283  1.02081566  1.        ],-0.2705828255293915
321,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951515 -0.25461805  1.02081539  1.        ],-0.27161805224136437
322,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951498 -0.25565364  1.02081512  1.        ],-0.2726536372819925
323,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951481 -0.25668958  1.02081485  1.        ],-0.2736895837417646
324,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951464 -0.25772589  1.02081458  1.        ],-0.2747258946619511
325,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951447 -0.25876257  1.02081431  1.        ],-0.275762573034043
326,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951429 -0.25979962  1.02081404  1.        ],-0.2767996217991766
327,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951411 -0.26083704  1.02081377  1.        ],-0.2778370438475328
328,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951393 -0.26187484  1.0208135   1.        ],-0.27887484201771795
329,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951375 -0.26291302  1.02081323  1.        ],-0.2799130190961321
330,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951357 -0.26395158  1.02081296  1.        ],-0.2809515778163272
331,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951338 -0.26499052  1.02081269  1.        ],-0.2819905208583738
332,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951319 -0.26602985  1.02081242  1.        ],-0.283029850848235
333,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.139513   -0.26706957  1.02081216  1.        ],-0.2840695703571723
334,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951281 -0.26810968  1.02081189  1.        ],-0.2851096819011814
335,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951262 -0.26915019  1.02081162  1.        ],-0.28615018794047475
336,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951243 -0.27019109  1.02081135  1.        ],-0.28719109087901407
337,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951223 -0.27123239  1.02081109  1.        ],-0.2882323930641019
338,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951203 -0.2722741   1.02081082  1.        ],-0.2892740967860382
339,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951184 -0.2733162   1.02081055  1.        ],-0.29031620427784044
340,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951164 -0.27435872  1.02081029  1.        ],-0.29135871771503025
341,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951144 -0.27540164  1.02081002  1.        ],-0.2924016392154948
342,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951123 -0.27644497  1.02080975  1.        ],-0.29344497083940774
343,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951103 -0.27748871  1.02080948  1.        ],-0.29448871458922166
344,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951083 -0.27853287  1.02080922  1.        ],-0.2955328724097239
345,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951062 -0.27957745  1.02080895  1.        ],-0.29657744618814996
346,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951042 -0.28062244  1.02080868  1.        ],-0.29762243775435787
347,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951021 -0.28166785  1.02080841  1.        ],-0.29866784888105746
348,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13951001 -0.28271368  1.02080815  1.        ],-0.29971368128408954
349,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.1395098  -0.28375994  1.02080788  1.        ],-0.30075993662275197
350,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950959 -0.28480662  1.02080761  1.        ],-0.3018066165001763
351,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950938 -0.28585372  1.02080734  1.        ],-0.3028537224637394
352,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950918 -0.28690126  1.02080707  1.        ],-0.30390125600551954
353,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950897 -0.28794922  1.0208068   1.        ],-0.3049492185627889
354,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950876 -0.28899761  1.02080653  1.        ],-0.3059976115185365
355,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950855 -0.29004644  1.02080626  1.        ],-0.3070464362020309
356,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950834 -0.29109569  1.02080599  1.        ],-0.3080956938894041
357,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950813 -0.29214539  1.02080572  1.        ],-0.3091453858042731
358,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950792 -0.29319551  1.02080545  1.        ],-0.31019551311838184
359,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950771 -0.29424608  1.02080518  1.        ],-0.3112460769522689
360,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950749 -0.29529708  1.02080491  1.        ],-0.3122970783759611
361,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950728 -0.29634852  1.02080463  1.        ],-0.3133485184096847
362,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950707 -0.2974004   1.02080436  1.        ],-0.3144003980245983
363,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950686 -0.29845272  1.02080409  1.        ],-0.31545271814354464
364,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950665 -0.29950548  1.02080381  1.        ],-0.31650547964181497
365,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950644 -0.30055868  1.02080354  1.        ],-0.31755868334793075
366,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950623 -0.30161233  1.02080326  1.        ],-0.31861233004443645
367,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950602 -0.30266642  1.02080298  1.        ],-0.319666420468704
368,[ 0.  -0.1  0.   0.   0.   0.   1. ],[-0.13950446 -0.30370416  1.02080342  1.        ],-0.32070416280591546
369,[0 0 0 0 0 0 1],[-0.13949685 -0.30395646  1.02080521  1.        ],-0.3209564596192111
370,[0 0 0 0 0 0 1],[-0.13949629 -0.30391553  1.0208046   1.        ],-0.32091552946194285
371,[0 0 0 0 0 0 1],[-0.13949663 -0.30387166  1.02080407  1.        ],-0.3208716562846765
372,[0 0 0 0 0 0 1],[-0.13949722 -0.30383295  1.02080358  1.        ],-0.3208329465359011
373,[0 0 0 0 0 0 1],[-0.13949786 -0.30379864  1.02080313  1.        ],-0.3207986416192844
374,[0 0 0 0 0 0 1],[-0.1394985  -0.30376655  1.02080271  1.        ],-0.3207665523394987
375,[0 0 0 0 0 0 1],[-0.13949913 -0.3037355   1.02080231  1.        ],-0.3207354987476576
376,[0 0 0 0 0 0 1],[-0.13949974 -0.30370502  1.02080192  1.        ],-0.3207050202499345
377,[0 0 0 0 0 0 1],[-0.13950031 -0.30367402  1.02080154  1.        ],-0.3206740239235722
378,[0 0 0 0 0 0 1],[-0.13950083 -0.3036405   1.02080116  1.        ],-0.3206404999151117
379,[0 0 0 0 0 0 1],[-0.13950129 -0.30360481  1.02080077  1.        ],-0.32060481241384975
380,[0 0 0 0 0 0 1],[-0.13950167 -0.30357107  1.02080035  1.        ],-0.3205710713304071
381,[0 0 0 0 0 0 1],[-0.139502   -0.30354038  1.02079992  1.        ],-0.3205403838492858
382,[0 0 0 0 0 0 1],[-0.13950229 -0.30351273  1.02079947  1.        ],-0.3205127297126266
383,[0 0 0 0 0 0 1],[-0.13950254 -0.30348798  1.02079902  1.        ],-0.3204879772181848
384,[0 0 0 0 0 0 1],[-0.13950277 -0.30346593  1.02079857  1.        ],-0.32046592663527135
385,[0 0 0 0 0 0 1],[-0.13950298 -0.30344633  1.02079813  1.        ],-0.3204463324304986
386,[0 0 0 0 0 0 1],[-0.13950317 -0.30342892  1.0207977   1.        ],-0.320428923647442
387,[0 0 0 0 0 0 1],[-0.13950335 -0.30341342  1.02079728  1.        ],-0.32041342174142884
388,[0 0 0 0 0 0 1],[-0.13950351 -0.30339956  1.02079687  1.        ],-0.3203995551828773
389,[0 0 0 0 0 0 1],[-0.13950366 -0.30338707  1.02079648  1.        ],-0.3203870705281938
390,[0 0 0 0 0 0 1],[-0.13950379 -0.30337574  1.0207961   1.        ],-0.32037573999891794
391,[0 0 0 0 0 0 1],[-0.13950392 -0.30336537  1.02079573  1.        ],-0.3203653658564583
392,[0 0 0 0 0 0 1],[-0.13950403 -0.30335578  1.02079537  1.        ],-0.3203557820197915
393,[0 0 0 0 0 0 1],[-0.13950412 -0.30334685  1.02079502  1.        ],-0.3203468534634091
394,[0 0 0 0 0 0 1],[-0.13950418 -0.30333705  1.02079468  1.        ],-0.3203370513120864
395,[0 0 0 0 0 0 1],[-0.13950419 -0.30332491  1.02079433  1.        ],-0.32032490928427443
396,[0 0 0 0 0 0 1],[-0.1395042  -0.30331325  1.02079399  1.        ],-0.32031324907633263
397,[0 0 0 0 0 0 1],[-0.1395042  -0.30330207  1.02079366  1.        ],-0.3203020725244771
398,[0 0 0 0 0 0 1],[-0.13950419 -0.30329132  1.02079334  1.        ],-0.32029132037634755
399,[0 0 0 0 0 0 1],[-0.13950417 -0.30328096  1.02079303  1.        ],-0.320280958272579
400,[0 0 0 0 0 0 1],[-0.13950414 -0.30327097  1.02079272  1.        ],-0.3202709658793433
401,[0 0 0 0 0 0 1],[-0.13950411 -0.30326133  1.02079242  1.        ],-0.3202613307761366
402,[0 0 0 0 0 0 1],[-0.13950406 -0.30325204  1.02079213  1.        ],-0.32025204474626573
403,[0 0 0 0 0 0 1],[-0.139504   -0.3032431   1.02079185  1.        ],-0.32024310150927154
404,[0 0 0 0 0 0 1],[-0.13950394 -0.3032345   1.02079157  1.        ],-0.3202344953200994
405,[0 0 0 0 0 0 1],[-0.13950386 -0.30322622  1.0207913   1.        ],-0.32022622138199686
406,[0 0 0 0 0 0 1],[-0.13950378 -0.30321828  1.02079104  1.        ],-0.32021827533256964
407,[0 0 0 0 0 0 1],[-0.13950369 -0.30321065  1.02079078  1.        ],-0.3202106482126752
408,[0 0 0 0 0 0 1],[-0.1395036  -0.30320333  1.02079053  1.        ],-0.3202033305194537
409,[0 0 0 0 0 0 1],[-0.1395035  -0.30319631  1.02079029  1.        ],-0.32019631243660096
410,[0 0 0 0 0 0 1],[-0.13950339 -0.30318958  1.02079005  1.        ],-0.3201895838690362
411,[0 0 0 0 0 0 1],[-0.13950327 -0.30318313  1.02078981  1.        ],-0.3201831345416744
412,[0 0 0 0 0 0 1],[-0.13950315 -0.30317695  1.02078958  1.        ],-0.32017695411621977
413,[0 0 0 0 0 0 1],[-0.13950302 -0.30317103  1.02078936  1.        ],-0.320171032300548
414,[0 0 0 0 0 0 1],[-0.13950288 -0.30316536  1.02078914  1.        ],-0.32016535894086895
415,[0 0 0 0 0 0 1],[-0.13950274 -0.30315992  1.02078892  1.        ],-0.32015992409439
416,[0 0 0 0 0 0 1],[-0.1395026  -0.30315472  1.02078871  1.        ],-0.32015471808348805
417,[0 0 0 0 0 0 1],[-0.13950245 -0.30314973  1.02078851  1.        ],-0.3201497315337337
418,[0 0 0 0 0 0 1],[-0.1395023  -0.30314496  1.0207883   1.        ],-0.32014495539846965
419,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13950462 -0.30275635  1.02078783  1.        ],-0.31975634578242385
420,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395061  -0.30201734  1.02078826  1.        ],-0.3190173431486968
421,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13950735 -0.30115207  1.02078873  1.        ],-0.31815207427449055
422,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13950857 -0.30022385  1.02078915  1.        ],-0.31722384923128083
423,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13950976 -0.29925521  1.02078952  1.        ],-0.316255210976341
424,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951093 -0.29825766  1.02078986  1.        ],-0.3152576580179745
425,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951205 -0.29723833  1.02079018  1.        ],-0.3142383267279887
426,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951314 -0.29620377  1.02079047  1.        ],-0.3132037677997533
427,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951421 -0.29515898  1.02079075  1.        ],-0.3121589821212224
428,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951525 -0.29410761  1.02079103  1.        ],-0.31110760633066875
429,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951627 -0.29305232  1.02079131  1.        ],-0.3100523238370728
430,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951728 -0.29199519  1.02079159  1.        ],-0.3089951939556394
431,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951828 -0.29093776  1.02079186  1.        ],-0.3079377561410037
432,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13951927 -0.28988083  1.02079215  1.        ],-0.30688083194017013
433,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952024 -0.28882483  1.02079244  1.        ],-0.3058248261537738
434,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395212  -0.2877699   1.02079274  1.        ],-0.30476990007297217
435,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952214 -0.28671607  1.02079304  1.        ],-0.30371607014875535
436,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952307 -0.28566327  1.02079335  1.        ],-0.3026632711740074
437,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952397 -0.2846114   1.02079368  1.        ],-0.3016113981252431
438,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952486 -0.28356033  1.02079401  1.        ],-0.3005603334937354
439,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952573 -0.28250996  1.02079435  1.        ],-0.29950996435806465
440,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952659 -0.28146019  1.0207947   1.        ],-0.2984601921949172
441,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952742 -0.28041094  1.02079506  1.        ],-0.2974109376305731
442,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952824 -0.27936214  1.02079543  1.        ],-0.2963621417673843
443,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952904 -0.27831377  1.0207958   1.        ],-0.29531376529504266
444,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13952982 -0.27726579  1.02079619  1.        ],-0.29426578627208105
445,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953058 -0.2762182   1.02079658  1.        ],-0.29321819721551234
446,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953133 -0.275171    1.02079698  1.        ],-0.29217100194839674
447,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953207 -0.27412421  1.02079738  1.        ],-0.29112421251215437
448,[0.  0.1 0.  0.  0.  0.  1. ],[-0.13953279 -0.27307785  1.02079779  1.        ],-0.29007784634042877
449,[0.  0.1 0.  0.  0.  0.  1. ],[-0.1395335  -0.27203192  1.02079821  1.        ],-0.2890319238096052
