step,action,eef_pos
95,[ 3.88331581e-03  2.49969828e-01 -7.04850012e-05  1.00000000e+00],[-0.00630689 -0.05500427  0.79007445]
96,[ 3.89262988e-03  2.49969689e-01 -4.59490504e-05  1.00000000e+00],[-0.00627081 -0.05182835  0.79003439]
97,[ 3.90094539e-03  2.49969562e-01 -2.13918280e-05  1.00000000e+00],[-0.0062329  -0.04865129  0.78999491]
98,[3.90826733e-03 2.49969449e-01 3.19253896e-06 1.00000000e+00],[-0.00619324 -0.04547308  0.789956  ]
99,[3.91460092e-03 2.49969348e-01 2.78099784e-05 1.00000000e+00],[-0.00615185 -0.0422937   0.78991766]
100,[3.91995162e-03 2.49969261e-01 5.24664902e-05 1.00000000e+00],[-0.00610878 -0.03911315  0.78987988]
101,[3.92432501e-03 2.49969186e-01 7.71681107e-05 1.00000000e+00],[-0.00606408 -0.0359314   0.78984264]
102,[3.92772679e-03 2.49969123e-01 1.01920905e-04 1.00000000e+00],[-0.0060178  -0.03274847  0.78980595]
103,[3.93016267e-03 2.49969074e-01 1.26730969e-04 1.00000000e+00],[-0.00596998 -0.02956433  0.7897698 ]
104,[3.93163840e-03 2.49969037e-01 1.51604399e-04 1.00000000e+00],[-0.00592066 -0.02637897  0.78973417]
105,[3.93215963e-03 2.49969012e-01 1.76547306e-04 1.00000000e+00],[-0.00586964 -0.02319242  0.78970015]
106,[3.93155758e-03 2.49969003e-01 2.00844223e-04 1.00000000e+00],[-0.0058159  -0.02000471  0.78967247]
107,[3.92912578e-03 2.49969024e-01 2.21273876e-04 1.00000000e+00],[-0.00575911 -0.0168159   0.78965191]
108,[3.92458424e-03 2.49969081e-01 2.37210217e-04 1.00000000e+00],[-0.00569888 -0.01362597  0.78963854]
109,[3.91761185e-03 2.49969179e-01 2.48481419e-04 1.00000000e+00],[-0.00563507 -0.01043487  0.78963179]
110,[3.90804231e-03 2.49969322e-01 2.55363853e-04 1.00000000e+00],[-0.00557912 -0.00724237  0.78962724]
111,[3.90381499e-03 2.49969383e-01 2.60824852e-04 1.00000000e+00],[-0.00554343 -0.00404823  0.78962128]
112,[3.91383799e-03 2.49969219e-01 2.67388029e-04 1.00000000e+00],[-0.00552685 -0.00085277  0.78961257]
113,[3.93766521e-03 2.49968835e-01 2.76027893e-04 1.00000000e+00],[-0.00552391  0.00234362  0.7896002 ]
114,[3.97174265e-03 2.49968283e-01 2.87461219e-04 1.00000000e+00],[-0.00553013  0.00554056  0.78958384]
115,[4.01310710e-03 2.49967605e-01 3.01997368e-04 1.00000000e+00],[-0.00554358  0.00873777  0.78956386]
116,[4.06054319e-03 2.49966818e-01 3.19459878e-04 1.00000000e+00],[-0.00556252  0.0119351   0.78954094]
117,[4.11294185e-03 2.49965935e-01 3.39426940e-04 1.00000000e+00],[-0.00558492  0.01513251  0.78951578]
118,[4.16891883e-03 2.49964976e-01 3.61453450e-04 1.00000000e+00],[-0.00561277  0.01832987  0.78948725]
119,[4.23007736e-03 2.49963912e-01 3.86434805e-04 1.00000000e+00],[-0.00564836  0.02152701  0.78945438]
120,[4.29831311e-03 2.49962701e-01 4.15204429e-04 1.00000000e+00],[-0.00569264  0.02472373  0.78941676]
121,[4.37455405e-03 2.49961322e-01 4.48195542e-04 1.00000000e+00],[-0.00574624  0.02791985  0.78937407]
122,[4.45953943e-03 2.49959750e-01 4.85773491e-04 1.00000000e+00],[-0.00580973  0.03111516  0.78932603]
123,[4.55396132e-03 2.49957961e-01 5.28287875e-04 1.00000000e+00],[-0.0058836   0.03430948  0.78927242]
124,[4.65848909e-03 2.49955929e-01 5.76080268e-04 1.00000000e+00],[-0.00596828  0.0375026   0.789213  ]
125,[4.77377549e-03 2.49953625e-01 6.29486259e-04 1.00000000e+00],[-0.00606415  0.04069431  0.78914759]
126,[4.90046346e-03 2.49951017e-01 6.88838007e-04 1.00000000e+00],[-0.00617179  0.04388436  0.78907595]
127,[5.03936034e-03 2.49948066e-01 7.54499333e-04 1.00000000e+00],[-0.00629062  0.04707263  0.78899856]
128,[5.19037936e-03 2.49944748e-01 8.26285301e-04 1.00000000e+00],[-0.00641777  0.05025933  0.78891688]
129,[5.35150619e-03 2.49941084e-01 9.03169358e-04 1.00000000e+00],[-0.0065498   0.05344484  0.78883253]
130,[5.52017921e-03 2.49937111e-01 9.83949189e-04 1.00000000e+00],[-0.00668381  0.05662952  0.78874686]
131,[0.00569418 0.24993286 0.0010676  1.        ],[-0.00681753  0.05981373  0.78866094]
132,[0.00587173 0.24992838 0.00115329 1.        ],[-0.00694924  0.06299774  0.78857558]
133,[0.00605145 0.24992367 0.00124039 1.        ],[-0.00707771  0.06618177  0.78849136]
134,[0.00623234 0.24991877 0.00132845 1.        ],[-0.00720215  0.06936595  0.78840865]
135,[0.00641375 0.2499137  0.00141715 1.        ],[-0.00732209  0.07255034  0.78832768]
136,[0.00659526 0.24990845 0.00150632 1.        ],[-0.0074373   0.07573498  0.78824856]
137,[0.00677667 0.24990304 0.00159587 1.        ],[-0.00754773  0.07891984  0.78817132]
138,[0.00695794 0.24989747 0.00168579 1.        ],[-0.00765349  0.08210486  0.78809591]
139,[0.00713915 0.24989173 0.00177613 1.        ],[-0.00775471  0.08528998  0.78802227]
140,[0.00732043 0.24988583 0.00186698 1.        ],[-0.00785161  0.0884751   0.78795029]
141,[0.00750199 0.24987974 0.00195844 1.        ],[-0.00794439  0.09166014  0.78787989]
142,[0.00768404 0.24987347 0.00205063 1.        ],[-0.00803327  0.09484502  0.78781096]
143,[0.00786678 0.249867   0.00214368 1.        ],[-0.00811842  0.09802966  0.78774341]
144,[0.00805044 0.24986033 0.00223769 1.        ],[-0.00820001  0.10121401  0.78767718]
145,[0.00823519 0.24985344 0.00233279 1.        ],[-0.00827817  0.10439801  0.7876122 ]
146,[0.00842123 0.24984632 0.00242906 1.        ],[-0.008353    0.10758161  0.78754842]
147,[0.00860869 0.24983896 0.00252662 1.        ],[-0.00842459  0.11076478  0.78748582]
148,[0.00879773 0.24983136 0.00262554 1.        ],[-0.00849297  0.11394751  0.78742436]
149,[0.00898844 0.24982349 0.0027259  1.        ],[-0.0085582   0.11712976  0.78736404]
150,[0.00918095 0.24981536 0.00282777 1.        ],[-0.00862027  0.12031152  0.78730485]
151,[0.00937532 0.24980695 0.00293121 1.        ],[-0.0086792   0.12349278  0.78724681]
152,[0.00957165 0.24979825 0.0030363  1.        ],[-0.00873497  0.12667354  0.7871899 ]
153,[0.00977001 0.24978925 0.00314307 1.        ],[-0.00878757  0.12985377  0.78713416]
154,[0.00997046 0.24977994 0.00325161 1.        ],[-0.00883698  0.13303348  0.7870796 ]
155,[0.01017307 0.24977031 0.00336195 1.        ],[-0.00888317  0.13621263  0.78702622]
156,[0.0103779  0.24976034 0.00347416 1.        ],[-0.00892612  0.13939123  0.78697406]
157,[0.01058502 0.24975004 0.00358831 1.        ],[-0.00896578  0.14256926  0.78692312]
158,[0.01079449 0.24973938 0.00370445 1.        ],[-0.00900214  0.14574669  0.78687344]
159,[0.01100638 0.24972835 0.00382266 1.        ],[-0.00903515  0.1489235   0.78682503]
160,[0.01122075 0.24971693 0.00394299 1.        ],[-0.00906478  0.15209967  0.78677792]
161,[0.01143769 0.24970513 0.00406553 1.        ],[-0.009091    0.15527517  0.78673212]
162,[0.01165726 0.24969291 0.00419035 1.        ],[-0.00911377  0.15844998  0.78668766]
163,[0.01187955 0.24968027 0.00431754 1.        ],[-0.00913304  0.16162406  0.78664457]
164,[0.01210463 0.24966718 0.00444718 1.        ],[-0.00914879  0.16479738  0.78660286]
165,[0.01233259 0.24965363 0.00457936 1.        ],[-0.00916097  0.16796992  0.78656256]
166,[0.01256353 0.24963961 0.00471417 1.        ],[-0.00916954  0.17114164  0.78652371]
167,[0.01279753 0.24962509 0.00485172 1.        ],[-0.00917445  0.17431251  0.78648632]
168,[0.0130347  0.24961005 0.00499211 1.        ],[-0.00917566  0.17748248  0.78645042]
169,[0.01327514 0.24959447 0.00513545 1.        ],[-0.00917312  0.18065154  0.78641605]
170,[0.01351894 0.24957832 0.00528187 1.        ],[-0.00916678  0.18381964  0.78638324]
171,[0.01376623 0.2495616  0.00543148 1.        ],[-0.0091566   0.18698675  0.78635202]
172,[0.01401712 0.24954425 0.00558441 1.        ],[-0.0091425   0.19015282  0.78632243]
173,[0.01427172 0.24952627 0.0057408  1.        ],[-0.00912444  0.19331784  0.7862945 ]
174,[0.01453017 0.24950762 0.00590081 1.        ],[-0.00910237  0.19648175  0.78626827]
175,[0.0147926  0.24948828 0.00606457 1.        ],[-0.0090762   0.19964452  0.78624379]
176,[0.01505914 0.2494682  0.00623226 1.        ],[-0.0090459   0.20280612  0.7862211 ]
177,[0.01532995 0.24944735 0.00640404 1.        ],[-0.00901137  0.2059665   0.78620025]
178,[0.01560517 0.2494257  0.0065801  1.        ],[-0.00897256  0.20912563  0.78618128]
179,[0.01588497 0.24940321 0.00676065 1.        ],[-0.0089294   0.21228348  0.78616424]
180,[0.01616953 0.24937983 0.00694587 1.        ],[-0.0088818   0.21543999  0.78614919]
181,[0.01645902 0.24935553 0.007136   1.        ],[-0.00882969  0.21859514  0.78613619]
182,[0.01675364 0.24933024 0.00733127 1.        ],[-0.008773    0.22174889  0.78612529]
183,[0.0170536  0.24930392 0.00753195 1.        ],[-0.00871163  0.22490119  0.78611656]
184,[0.01735912 0.24927651 0.00773829 1.        ],[-0.00864551  0.228052    0.78611006]
185,[0.01767044 0.24924796 0.0079506  1.        ],[-0.00857453  0.2312013   0.78610587]
186,[0.01798781 0.24921818 0.00816919 1.        ],[-0.00849862  0.23434903  0.78610405]
187,[0.01831152 0.24918712 0.00839441 1.        ],[-0.00841766  0.23749516  0.78610469]
188,[0.01864187 0.2491547  0.00862662 1.        ],[-0.00833158  0.24063964  0.78610786]
189,[0.01897918 0.24912082 0.00886622 1.        ],[-0.00824026  0.24378244  0.78611366]
190,[0.01932381 0.24908539 0.00911366 1.        ],[-0.00814359  0.24692352  0.78612217]
191,[0.01967614 0.24904832 0.00936942 1.        ],[-0.00804147  0.25006283  0.7861335 ]
192,[0.02003662 0.24900948 0.00963401 1.        ],[-0.00793379  0.25320033  0.78614774]
193,[0.02040571 0.24896875 0.00990801 1.        ],[-0.00782043  0.25633598  0.78616501]
194,[0.02078394 0.24892599 0.01019204 1.        ],[-0.00770125  0.25946974  0.78618543]
195,[0.02117188 0.24888105 0.01048682 1.        ],[-0.00757614  0.26260156  0.78620911]
196,[0.02157018 0.24883375 0.0107931  1.        ],[-0.00744497  0.26573139  0.7862362 ]
197,[0.02197957 0.2487839  0.01111176 1.        ],[-0.00730758  0.2688592   0.78626684]
198,[0.02240086 0.24873127 0.01144374 1.        ],[-0.00716384  0.27198493  0.78630117]
199,[0.02283497 0.24867561 0.01179013 1.        ],[-0.00701358  0.27510853  0.78633938]
200,[0.02328293 0.24861663 0.01215214 1.        ],[-0.00685665  0.27822995  0.78638163]
201,[0.02374594 0.24855402 0.01253115 1.        ],[-0.00669286  0.28134913  0.78642812]
202,[0.02422535 0.24848739 0.01292871 1.        ],[-0.00652203  0.28446602  0.78647907]
203,[0.02472273 0.24841629 0.01334661 1.        ],[-0.00634396  0.28758056  0.78653471]
204,[0.0252399  0.24834023 0.01378692 1.        ],[-0.00615842  0.29069267  0.78659529]
205,[0.02577897 0.24825858 0.01425202 1.        ],[-0.00596519  0.29380229  0.78666109]
206,[0.02634244 0.24817065 0.01474471 1.        ],[-0.00576399  0.29690934  0.78673244]
207,[0.02693328 0.24807555 0.01526826 1.        ],[-0.00555454  0.30001373  0.78680967]
208,[0.02755502 0.24797226 0.0158266  1.        ],[-0.00533652  0.30311536  0.78689319]
209,[0.02821197 0.24785948 0.01642442 1.        ],[-0.00510957  0.30621412  0.78698343]
210,[0.02890937 0.24773565 0.01706743 1.        ],[-0.00487327  0.30930989  0.7870809 ]
211,[0.02965378 0.24759875 0.01776267 1.        ],[-0.00462715  0.31240253  0.78718619]
212,[0.03045342 0.24744623 0.01851895 1.        ],[-0.00437068  0.31549186  0.78729998]
213,[0.03131892 0.24727474 0.01934751 1.        ],[-0.00410319  0.31857769  0.78742306]
214,[0.03226419 0.24707981 0.02026297 1.        ],[-0.00382393  0.32165979  0.78755639]
